"Phylum=Pseudomonadota" "Phylum=Cyanobacteriota" "Phylum=Actinomycetota" "Phylum=Bacteroidota" "Phylum=Bacillota" "Phylum=Acidobacteriota" "Phylum=other_Bacteria" "Class=Alphaproteobacteria" "Class=Gammaproteobacteria" "Class=other_Pseudomonadota" "Order=Hyphomicrobiales" "Order=Sphingomonadales" "Order=Acetobacterales" "Order=Rickettsiales" "Order=Rhodobacterales" "Order=other_Alphaproteobacteria" "FamilyG=Beijerinckiaceae" "FamilyG=Lichenihabitantaceae" "FamilyG=Methylobacteriaceae" "FamilyG=Methylocystaceae" "FamilyG=Rhizobiaceae" "FamilyG=Xanthobacteraceae" "FamilyG=other_Hyphomicrobiales" "FamilyS=Beijerinckiaceae" "FamilyS=Lichenihabitantaceae" "FamilyS=Methylobacteriaceae" "FamilyS=Methylocystaceae" "FamilyS=Rhizobiaceae" "FamilyS=Xanthobacteraceae" "FamilyS=other_Hyphomicrobiales" "GenusG=Enterovirga" "GenusG=JAJXWB01" "GenusG=Lichenibacterium" "GenusG=Lichenifustis" "GenusG=Lichenihabitans" "GenusG=Methylobacterium" "GenusG=RHAL1" "GenusS=Enterovirga" "GenusS=JAJXWB01" "GenusS=Lichenibacterium" "GenusS=Lichenifustis" "GenusS=Lichenihabitans" "GenusS=Methylobacterium" "GenusS=RHAL1"
"SRR14117904" 0.573 0.146333333333333 0.0236666666666667 0.0956666666666667 0.000666666666666667 0.142333333333333 0.0183333333333334 0.492333333333333 0.0803333333333333 0.000333333333333297 0.166666666666667 0.182333333333333 0.122666666666667 0.00533333333333333 0 0.0153333333333334 0.0363333333333333 0.111666666666667 0.00433333333333333 0 0.00266666666666667 0.002 0.00966666666666666 0.037 0.113666666666667 0.00433333333333333 0 0.00266666666666667 0.002 0.00699999999999998 0 0 0.100333333333333 0.005 0.006 0.00433333333333333 0.000666666666666667 0 0 0.113666666666667 0 0 0.00433333333333333 0
"SRR14117903" 0.61 0.122666666666667 0.0223333333333333 0.0946666666666667 0.000666666666666667 0.127333333333333 0.0223333333333333 0.451333333333333 0.158333333333333 0.000333333333333408 0.144 0.156 0.133333333333333 0.002 0 0.016 0.0133333333333333 0.117666666666667 0.002 0 0.00233333333333333 0.000666666666666667 0.00799999999999998 0.015 0.119666666666667 0.002 0 0.00233333333333333 0.000666666666666667 0.00433333333333333 0 0 0.101 0.00933333333333333 0.006 0.002 0.000333333333333333 0 0 0.119666666666667 0 0 0.002 0
"SRR14117901" 0.619666666666667 0.064 0.0136666666666667 0.0853333333333333 0.001 0.191333333333333 0.0249999999999999 0.549666666666667 0.07 1.11022302462516e-16 0.162 0.179666666666667 0.18 0.00233333333333333 0 0.0256666666666666 0.0176666666666667 0.130333333333333 0.00266666666666667 0 0.000666666666666667 0.00166666666666667 0.00899999999999998 0.02 0.131666666666667 0.00266666666666667 0 0.000666666666666667 0.00166666666666667 0.00533333333333333 0 0 0.117666666666667 0.006 0.00566666666666667 0.00266666666666667 0.000333333333333333 0 0 0.131666666666667 0 0 0.00266666666666667 0
"SRR14117900" 0.686333333333333 0.0356666666666667 0.023 0.186666666666667 0.001 0.0393333333333333 0.028 0.512 0.174 0.000333333333333408 0.139333333333333 0.235 0.111666666666667 0.00233333333333333 0 0.0236666666666667 0.023 0.0853333333333333 0.005 0 0.007 0.007 0.012 0.024 0.0876666666666667 0.005 0 0.007 0.007 0.00866666666666666 0 0 0.0703333333333333 0.00933333333333333 0.004 0.005 0.00133333333333333 0 0 0.0876666666666667 0 0 0.005 0
"SRR14117899" 0.636666666666667 0.1 0.0286666666666667 0.113333333333333 0.000666666666666667 0.1 0.0206666666666667 0.47 0.166333333333333 0.000333333333333408 0.148333333333333 0.226333333333333 0.0766666666666667 0.003 0 0.0156666666666666 0.032 0.101333333333333 0.00733333333333333 0 0.003 0.001 0.00366666666666668 0.0326666666666667 0.101666666666667 0.00733333333333333 0 0.003 0.001 0.00266666666666668 0 0 0.09 0.006 0.00433333333333333 0.00733333333333333 0.000333333333333333 0 0 0.101666666666667 0 0 0.00733333333333333 0
"SRR14117898" 0.626 0.104666666666667 0.00466666666666667 0.081 0 0.165333333333333 0.0183333333333333 0.522 0.104 0 0.163333333333333 0.208 0.137333333333333 0.00166666666666667 0 0.0116666666666667 0.0163333333333333 0.137 0.002 0 0 0.000666666666666667 0.0073333333333333 0.017 0.139333333333333 0.002 0 0 0.000666666666666667 0.00433333333333333 0 0 0.130333333333333 0.003 0.00266666666666667 0.002 0 0 0 0.139333333333333 0 0 0.002 0
"SRR14117897" 0.559666666666667 0.131666666666667 0.015 0.168 0.000666666666666667 0.0906666666666667 0.0343333333333332 0.29 0.269666666666667 0 0.07 0.150333333333333 0.0526666666666667 0.00133333333333333 0 0.0156666666666666 0.0116666666666667 0.0403333333333333 0.00666666666666667 0 0.00333333333333333 0.003 0.005 0.013 0.0403333333333333 0.00666666666666667 0 0.00333333333333333 0.003 0.00366666666666668 0 0 0.032 0.00433333333333333 0.00333333333333333 0.00666666666666667 0.000333333333333333 0 0 0.0403333333333333 0 0 0.00666666666666667 0
"SRR14117896" 0.635 0.0563333333333333 0.016 0.172333333333333 0 0.0786666666666667 0.0416666666666666 0.431666666666667 0.203333333333333 0 0.088 0.226333333333333 0.0923333333333333 0.00266666666666667 0 0.0223333333333333 0.009 0.0616666666666667 0.00533333333333333 0 0.00233333333333333 0.00366666666666667 0.00599999999999999 0.0103333333333333 0.0626666666666667 0.00533333333333333 0 0.00233333333333333 0.00366666666666667 0.00366666666666667 0 0 0.052 0.00466666666666667 0.00433333333333333 0.00533333333333333 0.001 0 0 0.0626666666666667 0 0 0.00533333333333333 0
"SRR14117872" 0.394 0.398666666666667 0.007 0.0296666666666667 0 0.159333333333333 0.0113333333333334 0.343666666666667 0.0503333333333333 0 0.161333333333333 0.0433333333333333 0.131666666666667 0.000666666666666667 0 0.00666666666666671 0.0333333333333333 0.115666666666667 0.00133333333333333 0 0 0 0.011 0.0336666666666667 0.125333333333333 0.00133333333333333 0 0 0 0.00100000000000003 0 0 0.101333333333333 0.01 0.00266666666666667 0.00133333333333333 0.013 0 0 0.125333333333333 0 0 0.00133333333333333 0
"SRR14117871" 0.398333333333333 0.365333333333333 0.0166666666666667 0.0986666666666667 0.000333333333333333 0.099 0.0216666666666666 0.370333333333333 0.028 -5.55111512312578e-17 0.157666666666667 0.0943333333333333 0.113666666666667 0.001 0 0.00366666666666665 0.0176666666666667 0.128666666666667 0.00533333333333333 0 0 0.000333333333333333 0.00566666666666668 0.017 0.134 0.00533333333333333 0 0 0.000333333333333333 0.001 0 0 0.106333333333333 0.015 0.006 0.00533333333333333 0.00233333333333333 0 0 0.134 0 0 0.00533333333333333 0
"SRR14117870" 0.352666666666667 0.411 0.017 0.101 0 0.0993333333333333 0.0189999999999999 0.332666666666667 0.0196666666666667 0.000333333333333352 0.144 0.055 0.129 0.00233333333333333 0 0.00233333333333335 0.027 0.105666666666667 0.003 0.000333333333333333 0.000333333333333333 0.001 0.00666666666666665 0.0266666666666667 0.112666666666667 0.003 0 0.000333333333333333 0.001 0.000333333333333324 0.000333333333333333 0 0.0913333333333333 0.00833333333333333 0.005 0.00266666666666667 0.008 0.000333333333333333 0 0.112666666666667 0 0 0.00266666666666667 0
"SRR14117869" 0.414666666666667 0.373333333333333 0.00866666666666667 0.0373333333333333 0.0153333333333333 0.128333333333333 0.0223333333333333 0.396666666666667 0.018 0 0.185 0.0533333333333333 0.153666666666667 0.00166666666666667 0 0.003 0.0133333333333333 0.167333333333333 0.003 0 0 0 0.00133333333333333 0.013 0.168666666666667 0.003 0 0 0 0.000333333333333324 0 0 0.156666666666667 0.00533333333333333 0.00466666666666667 0.003 0.00133333333333333 0 0 0.168666666666667 0 0 0.003 0
"SRR14117868" 0.503 0.188666666666667 0.0213333333333333 0.14 0 0.134 0.013 0.474666666666667 0.0283333333333333 0 0.224 0.07 0.174666666666667 0 0 0.006 0.0203333333333333 0.188333333333333 0.00933333333333333 0 0.000333333333333333 0.00166666666666667 0.004 0.0186666666666667 0.190666666666667 0.009 0 0.000333333333333333 0.00166666666666667 0.00366666666666665 0 0 0.155333333333333 0.0156666666666667 0.0113333333333333 0.009 0.00766666666666667 0 0 0.190666666666667 0 0 0.009 0
"SRR14117866" 0.525333333333333 0.151666666666667 0.00133333333333333 0.0356666666666667 0 0.270333333333333 0.0156666666666667 0.508333333333333 0.017 0 0.122666666666667 0.0596666666666667 0.321666666666667 0.001 0 0.0033333333333333 0.00333333333333333 0.114666666666667 0.000333333333333333 0 0 0 0.00433333333333333 0.003 0.119 0.000333333333333333 0 0 0 0.000333333333333324 0 0 0.106666666666667 0.00533333333333333 0.00266666666666667 0.000333333333333333 0.000666666666666667 0 0 0.119 0 0 0.000333333333333333 0
"SRR14117865" 0.534666666666667 0.143666666666667 0.00633333333333333 0.0976666666666667 0.000333333333333333 0.207 0.0103333333333335 0.508 0.0266666666666667 0 0.189 0.0686666666666667 0.242333333333333 0.00133333333333333 0 0.00666666666666671 0.00666666666666667 0.17 0.002 0 0 0 0.0103333333333333 0.00666666666666667 0.18 0.002 0 0 0 0.000333333333333352 0 0 0.158 0.006 0.006 0.002 0.00233333333333333 0 0 0.18 0 0 0.002 0
"SRR14117864" 0.406666666666667 0.317333333333333 0.04 0.193333333333333 0.00133333333333333 0.033 0.0083333333333333 0.353 0.0536666666666667 5.55111512312578e-17 0.102333333333333 0.108666666666667 0.139666666666667 0.000666666666666667 0 0.00166666666666665 0.00966666666666667 0.0713333333333333 0.0206666666666667 0 0.000333333333333333 0 0.000333333333333324 0.00966666666666667 0.0716666666666667 0.0203333333333333 0 0.000333333333333333 0 0.000333333333333324 0.000666666666666667 0 0.052 0.0163333333333333 0.003 0.0196666666666667 0.00133333333333333 0.000666666666666667 0 0.0716666666666667 0 0 0.0196666666666667 0
"SRR14117888" 0.426 0.303666666666667 0.041 0.0453333333333333 0.000666666666666667 0.125666666666667 0.0576666666666665 0.353333333333333 0.0723333333333333 0.000333333333333352 0.183333333333333 0.103666666666667 0.052 0.003 0 0.0113333333333334 0.057 0.11 0.00666666666666667 0 0.00166666666666667 0.002 0.00599999999999998 0.0513333333333333 0.114333333333333 0.00666666666666667 0 0.00166666666666667 0.002 0.00733333333333333 0.000333333333333333 0 0.0826666666666667 0.02 0.00566666666666667 0.00633333333333333 0.021 0.000333333333333333 0 0.114333333333333 0 0 0.00633333333333333 0
"SRR14117887" 0.566666666666667 0.0663333333333333 0.053 0.151 0.00133333333333333 0.0756666666666667 0.086 0.406 0.160333333333333 0.000333333333333297 0.131 0.183333333333333 0.0646666666666667 0.00433333333333333 0 0.0226666666666667 0.0356666666666667 0.0713333333333333 0.016 0 0.00333333333333333 0.003 0.00166666666666668 0.0326666666666667 0.073 0.0156666666666667 0 0.00333333333333333 0.003 0.00333333333333335 0.00166666666666667 0 0.0433333333333333 0.0176666666666667 0.00966666666666667 0.0136666666666667 0.015 0.00166666666666667 0 0.073 0 0 0.014 0
"SRR14117863" 0.66 0.0296666666666667 0.00466666666666667 0.231333333333333 0 0.0673333333333333 0.00700000000000001 0.533666666666667 0.126333333333333 1.11022302462516e-16 0.0876666666666667 0.147666666666667 0.294333333333333 0.000666666666666667 0 0.00333333333333319 0.00333333333333333 0.08 0.00366666666666667 0 0 0.000333333333333333 0.000333333333333338 0.00333333333333333 0.0803333333333333 0.00366666666666667 0 0 0.000333333333333333 0 0 0 0.0726666666666667 0.00633333333333333 0.001 0.00366666666666667 0.000333333333333333 0 0 0.0803333333333333 0 0 0.00366666666666667 0
"SRR14117886" 0.583333333333333 0.0916666666666667 0.021 0.136 0.000666666666666667 0.131666666666667 0.0356666666666665 0.338666666666667 0.244666666666667 0 0.077 0.168666666666667 0.0583333333333333 0.00633333333333333 0 0.0283333333333333 0.0143333333333333 0.0483333333333333 0.005 0 0.00166666666666667 0.002 0.00566666666666667 0.0136666666666667 0.0523333333333333 0.005 0 0.00166666666666667 0.002 0.00233333333333333 0 0 0.036 0.00566666666666667 0.00366666666666667 0.005 0.009 0 0 0.0523333333333333 0 0 0.005 0
"SRR14117885" 0.625 0.0816666666666667 0.0423333333333333 0.0993333333333333 0.000333333333333333 0.107666666666667 0.0436666666666666 0.509666666666667 0.114666666666667 0.000666666666666593 0.171 0.213 0.0836666666666667 0.00766666666666667 0 0.0343333333333334 0.059 0.0896666666666667 0.00433333333333333 0 0.00166666666666667 0.00466666666666667 0.0116666666666667 0.0586666666666667 0.0973333333333333 0.00433333333333333 0 0.00166666666666667 0.00466666666666667 0.00433333333333333 0 0 0.0733333333333333 0.007 0.00866666666666667 0.00433333333333333 0.0126666666666667 0 0 0.0973333333333333 0 0 0.00433333333333333 0
"SRR14117884" 0.483333333333333 0.145333333333333 0.03 0.134333333333333 0.007 0.153666666666667 0.0463333333333333 0.38 0.103 0.000333333333333352 0.0993333333333333 0.199333333333333 0.0543333333333333 0.00633333333333333 0 0.0206666666666667 0.0153333333333333 0.0616666666666667 0.0153333333333333 0 0.001 0.00266666666666667 0.00333333333333333 0.0153333333333333 0.0643333333333333 0.0153333333333333 0 0.001 0.00266666666666667 0.000666666666666649 0.000333333333333333 0 0.0473333333333333 0.009 0.005 0.015 0.004 0.000333333333333333 0 0.0643333333333333 0 0 0.015 0
"SRR14117883" 0.678666666666667 0.0873333333333333 0.0186666666666667 0.033 0.00233333333333333 0.135666666666667 0.0443333333333333 0.607333333333333 0.0713333333333333 0 0.21 0.188 0.142333333333333 0.00933333333333333 0 0.0576666666666666 0.0743333333333333 0.113666666666667 0.00166666666666667 0 0 0 0.0203333333333333 0.0736666666666667 0.129333333333333 0.00166666666666667 0 0 0 0.0053333333333333 0 0 0.0993333333333333 0.0103333333333333 0.003 0.00166666666666667 0.0386666666666667 0 0 0.129333333333333 0 0 0.00166666666666667 0
"SRR14117882" 0.442 0.113 0.118666666666667 0.179 0.000333333333333333 0.0486666666666667 0.0983333333333334 0.306 0.135666666666667 0.000333333333333352 0.0876666666666667 0.154 0.0346666666666667 0.00266666666666667 0.000333333333333333 0.0266666666666667 0.015 0.0256666666666667 0.0236666666666667 0 0.00766666666666667 0.0103333333333333 0.00533333333333333 0.0103333333333333 0.0276666666666667 0.0233333333333333 0 0.00766666666666667 0.0103333333333333 0.00833333333333333 0.001 0 0.0106666666666667 0.0113333333333333 0.00333333333333333 0.0223333333333333 0.00566666666666667 0.001 0 0.0276666666666667 0 0 0.0223333333333333 0
"SRR14117881" 0.527333333333333 0.0796666666666667 0.115 0.162333333333333 0.001 0.0433333333333333 0.0713333333333334 0.412666666666667 0.114666666666667 0 0.177666666666667 0.149333333333333 0.0443333333333333 0.013 0.000666666666666667 0.0276666666666667 0.0383333333333333 0.0446666666666667 0.059 0.001 0.0106666666666667 0.019 0.00500000000000003 0.0363333333333333 0.046 0.059 0 0.0106666666666667 0.019 0.00666666666666668 0.002 0 0.0163333333333333 0.024 0.004 0.0553333333333333 0.017 0.003 0 0.046 0 0 0.056 0
"SRR14117880" 0.425 0.260333333333333 0.0706666666666667 0.117 0.000333333333333333 0.0723333333333333 0.0543333333333333 0.315666666666667 0.109333333333333 0 0.140666666666667 0.12 0.0343333333333333 0.00466666666666667 0 0.016 0.029 0.062 0.0323333333333333 0 0.00333333333333333 0.00533333333333333 0.00866666666666668 0.0243333333333333 0.0676666666666667 0.0316666666666667 0 0.00333333333333333 0.00533333333333333 0.00833333333333333 0.002 0 0.0326666666666667 0.024 0.00433333333333333 0.0296666666666667 0.011 0.002 0 0.0676666666666667 0 0 0.0296666666666667 0
"SRR14117879" 0.520333333333333 0.266333333333333 0.012 0.0563333333333333 0.0133333333333333 0.11 0.0216666666666667 0.471666666666667 0.0483333333333333 0.000333333333333297 0.200666666666667 0.205 0.056 0.00633333333333333 0 0.00366666666666671 0.027 0.161 0.00966666666666667 0 0.000666666666666667 0.00166666666666667 0.000666666666666649 0.027 0.161333333333333 0.00966666666666667 0 0.000666666666666667 0.00166666666666667 0.000333333333333324 0.000333333333333333 0 0.130333333333333 0.027 0.00366666666666667 0.00933333333333333 0.00133333333333333 0.000333333333333333 0 0.161333333333333 0 0 0.00933333333333333 0
"SRR14117877" 0.516666666666667 0.176333333333333 0.055 0.131333333333333 0.000333333333333333 0.0613333333333333 0.0589999999999999 0.403333333333333 0.113 0.000333333333333408 0.180333333333333 0.128333333333333 0.0486666666666667 0.0146666666666667 0.000333333333333333 0.031 0.0246666666666667 0.0913333333333333 0.0386666666666667 0.000666666666666667 0.00933333333333333 0.00866666666666667 0.00700000000000001 0.022 0.092 0.0383333333333333 0 0.00933333333333333 0.00866666666666667 0.01 0.002 0 0.0463333333333333 0.0363333333333333 0.00466666666666667 0.036 0.007 0.002 0 0.092 0 0 0.0363333333333333 0
"SRR14117876" 0.575333333333333 0.165 0.0293333333333333 0.091 0.004 0.100333333333333 0.0349999999999999 0.461 0.114333333333333 0 0.188 0.160333333333333 0.0773333333333333 0.00733333333333333 0 0.028 0.0433333333333333 0.107 0.0183333333333333 0.000333333333333333 0.00466666666666667 0.00566666666666667 0.00866666666666666 0.0386666666666667 0.114666666666667 0.018 0 0.00466666666666667 0.00566666666666667 0.00633333333333336 0 0 0.076 0.0213333333333333 0.00766666666666667 0.018 0.0133333333333333 0 0 0.114666666666667 0 0 0.018 0
"SRR14117862" 0.428333333333333 0.254333333333333 0.0326666666666667 0.181 0 0.08 0.0236666666666666 0.352 0.0763333333333333 0 0.150333333333333 0.0643333333333333 0.131333333333333 0 0 0.006 0.029 0.107 0.00533333333333333 0 0.001 0.001 0.00700000000000001 0.028 0.113666666666667 0.00533333333333333 0 0.001 0.001 0.00133333333333335 0 0 0.0823333333333333 0.0143333333333333 0.0103333333333333 0.00533333333333333 0.0103333333333333 0 0 0.113666666666667 0 0 0.00533333333333333 0
"SRR14117875" 0.7 0.0183333333333333 0.0316666666666667 0.183666666666667 0.00466666666666667 0.024 0.0376666666666667 0.488333333333333 0.211666666666667 0 0.121 0.23 0.105333333333333 0.00566666666666667 0 0.0263333333333334 0.016 0.083 0.00866666666666667 0.000333333333333333 0.00333333333333333 0.00233333333333333 0.00733333333333332 0.0156666666666667 0.089 0.00866666666666667 0 0.00333333333333333 0.00233333333333333 0.002 0 0 0.0583333333333333 0.016 0.008 0.00866666666666667 0.003 0 0 0.089 0 0 0.00866666666666667 0
"SRR14117874" 0.603666666666667 0.0816666666666667 0.0413333333333333 0.120666666666667 0.00166666666666667 0.119666666666667 0.0313333333333332 0.458666666666667 0.144333333333333 0.000666666666666704 0.149666666666667 0.170333333333333 0.092 0.011 0 0.0356666666666666 0.047 0.0783333333333333 0.00666666666666667 0 0.002 0.00466666666666667 0.011 0.0466666666666667 0.0863333333333333 0.00666666666666667 0 0.002 0.00466666666666667 0.00333333333333333 0.000333333333333333 0 0.063 0.009 0.00433333333333333 0.00633333333333333 0.0186666666666667 0.000333333333333333 0 0.0863333333333333 0 0 0.00633333333333333 0
"SRR14117873" 0.544333333333333 0.0973333333333333 0.039 0.102666666666667 0.000666666666666667 0.148666666666667 0.0673333333333332 0.444 0.100333333333333 0 0.161 0.2 0.059 0.007 0 0.017 0.0473333333333333 0.0886666666666667 0.011 0 0.00366666666666667 0.00333333333333333 0.00699999999999998 0.0443333333333333 0.0943333333333333 0.011 0 0.00366666666666667 0.00333333333333333 0.00433333333333333 0 0 0.0623333333333333 0.0183333333333333 0.007 0.011 0.023 0 0 0.0943333333333333 0 0 0.011 0
"SRR14117861" 0.395333333333333 0.175333333333333 0.042 0.314 0.00533333333333333 0.047 0.0209999999999999 0.320333333333333 0.0746666666666667 0.000333333333333297 0.103666666666667 0.110333333333333 0.102 0 0 0.00433333333333336 0.00566666666666667 0.0786666666666667 0.018 0 0.000333333333333333 0.000333333333333333 0.000666666666666663 0.00533333333333333 0.0786666666666667 0.018 0 0.000333333333333333 0.000333333333333333 0.001 0.000333333333333333 0 0.0526666666666667 0.023 0.00266666666666667 0.0173333333333333 0.00133333333333333 0.000333333333333333 0 0.0786666666666667 0 0 0.0173333333333333 0
"SRR14117860" 0.477666666666667 0.287333333333333 0.0393333333333333 0.137333333333333 0.00133333333333333 0.038 0.019 0.336 0.141666666666667 0 0.156 0.0856666666666667 0.089 0.00133333333333333 0 0.004 0.0133333333333333 0.110333333333333 0.0213333333333333 0 0.004 0.001 0.00599999999999998 0.0126666666666667 0.115333333333333 0.0213333333333333 0 0.004 0.001 0.00166666666666665 0 0 0.076 0.0293333333333333 0.00366666666666667 0.021 0.00533333333333333 0 0 0.115333333333333 0 0 0.021 0
