"Phylum=Pseudomonadota" "Phylum=Cyanobacteriota" "Phylum=Actinomycetota" "Phylum=Bacteroidota" "Phylum=Bacillota" "Phylum=Acidobacteriota" "Phylum=other_Bacteria" "Class=Alphaproteobacteria" "Class=Gammaproteobacteria" "Class=other_Pseudomonadota" "Order=Hyphomicrobiales" "Order=Sphingomonadales" "Order=Acetobacterales" "Order=Rickettsiales" "Order=Rhodobacterales" "Order=other_Alphaproteobacteria" "FamilyG=Beijerinckiaceae" "FamilyG=Lichenihabitantaceae" "FamilyG=Methylobacteriaceae" "FamilyG=Methylocystaceae" "FamilyG=Rhizobiaceae" "FamilyG=Xanthobacteraceae" "FamilyG=other_Hyphomicrobiales" "FamilyS=Beijerinckiaceae" "FamilyS=Lichenihabitantaceae" "FamilyS=Methylobacteriaceae" "FamilyS=Methylocystaceae" "FamilyS=Rhizobiaceae" "FamilyS=Xanthobacteraceae" "FamilyS=other_Hyphomicrobiales" "GenusG=Enterovirga" "GenusG=JAJXWB01" "GenusG=Lichenibacterium" "GenusG=Lichenifustis" "GenusG=Lichenihabitans" "GenusG=Methylobacterium" "GenusG=RHAL1" "GenusS=Enterovirga" "GenusS=JAJXWB01" "GenusS=Lichenibacterium" "GenusS=Lichenifustis" "GenusS=Lichenihabitans" "GenusS=Methylobacterium" "GenusS=RHAL1"
"SRR9912190" 0.455333333333333 0.467 0 0.0573333333333333 0 0.015 0.0053333333333333 0.0573333333333333 0.398 -5.55111512312578e-17 0.0273333333333333 0.025 0.00466666666666667 0.000333333333333333 0 0 0 0.021 0.00566666666666667 0 0 0 0.000666666666666666 0 0.021 0.00566666666666667 0 0 0 0.000666666666666666 0 0 0.0143333333333333 0.002 0.00466666666666667 0.00566666666666667 0 0 0 0.021 0 0 0.00566666666666667 0
"SRR9912180" 0.420333333333333 0.554 0.000333333333333333 0.0186666666666667 0 0.00533333333333333 0.0013333333333333 0.0646666666666667 0.355666666666667 0 0.0183333333333333 0.0366666666666667 0.007 0 0 0.00266666666666666 0 0.015 0.00133333333333333 0 0.002 0 0 0 0.015 0.00133333333333333 0 0.002 0 0 0 0 0.00166666666666667 0.00966666666666667 0.00366666666666667 0.00133333333333333 0 0 0 0.015 0 0 0.00133333333333333 0
"SRR9912219" 0.280333333333333 0.446333333333333 0.00533333333333333 0.0616666666666667 0 0.11 0.0963333333333334 0.226666666666667 0.0536666666666667 0 0.0983333333333333 0.0326666666666667 0.04 0.00366666666666667 0 0.052 0.0106666666666667 0.0113333333333333 0.0103333333333333 0.00733333333333333 0 0.018 0.0406666666666667 0.00966666666666667 0.021 0.0103333333333333 0 0 0.018 0.0393333333333333 0.000333333333333333 0 0.00333333333333333 0.00266666666666667 0.00233333333333333 0.01 0.00166666666666667 0.000333333333333333 0 0.021 0 0 0.01 0
"SRR9912188" 0.264333333333333 0.438666666666667 0.003 0.172 0.000666666666666667 0.071 0.0503333333333335 0.221666666666667 0.0426666666666667 -5.55111512312578e-17 0.0843333333333333 0.0283333333333333 0.039 0.002 0 0.068 0.0233333333333333 0.0163333333333333 0.004 0.000333333333333333 0.0253333333333333 0.00833333333333333 0.00666666666666667 0.012 0.017 0.004 0 0.0253333333333333 0.00833333333333333 0.0176666666666667 0.00366666666666667 0 0.00933333333333333 0.00366666666666667 0 0.000333333333333333 0.000333333333333333 0.00366666666666667 0 0.017 0 0 0.000333333333333333 0
"SRR9912197" 0.24 0.65 0 0.0826666666666667 0.000333333333333333 0.016 0.011 0.239666666666667 0.000333333333333333 0 0.05 0.111 0.0156666666666667 0 0 0.063 0.002 0.0316666666666667 0.0163333333333333 0 0 0 0 0.000666666666666667 0.0316666666666667 0.0163333333333333 0 0 0 0.00133333333333333 0.000666666666666667 0 0.028 0.00366666666666667 0 0.0156666666666667 0 0.000666666666666667 0 0.0316666666666667 0 0 0.0156666666666667 0
"SRR9912215" 0.221333333333333 0.485 0.00566666666666667 0.1 0.000333333333333333 0.00566666666666667 0.182 0.218666666666667 0.00266666666666667 -2.77555756156289e-17 0.099 0.0546666666666667 0.0263333333333333 0.00166666666666667 0 0.037 0.00533333333333333 0.048 0.0313333333333333 0.00233333333333333 0.00166666666666667 0.00266666666666667 0.00766666666666667 0.00333333333333333 0.049 0.0313333333333333 0 0.00166666666666667 0.00266666666666667 0.011 0.005 0 0.0226666666666667 0.00566666666666667 0.0193333333333333 0.0263333333333333 0.000333333333333333 0.005 0 0.049 0 0 0.0263333333333333 0
"SRR9912207" 0.340666666666667 0.243333333333333 0.0716666666666667 0.061 0 0.18 0.103333333333333 0.292666666666667 0.048 0 0.0703333333333333 0.076 0.113666666666667 0.00333333333333333 0 0.0293333333333333 0.0176666666666667 0.0333333333333333 0.00233333333333333 0.00233333333333333 0 0.00166666666666667 0.013 0.016 0.0336666666666667 0.00233333333333333 0 0 0.00166666666666667 0.0166666666666667 0.000333333333333333 0 0.0236666666666667 0.00233333333333333 0.00266666666666667 0.002 0.00233333333333333 0.000333333333333333 0 0.0336666666666667 0 0 0.002 0
"SRR9912186" 0.876333333333333 0.0496666666666667 0.015 0.0146666666666667 0 0.029 0.0153333333333333 0.0876666666666667 0.788666666666667 0 0.0423333333333333 0.01 0.0226666666666667 0.000666666666666667 0 0.012 0.003 0.0293333333333333 0.00333333333333333 0.000666666666666667 0 0.000666666666666667 0.00533333333333333 0.00233333333333333 0.0293333333333333 0.00333333333333333 0 0 0.000666666666666667 0.00666666666666666 0.00266666666666667 0 0.01 0.000666666666666667 0.00933333333333333 0.000666666666666667 0 0.00266666666666667 0 0.0293333333333333 0 0 0.000666666666666667 0
"SRR9912183" 0.434 0.203 0.0203333333333333 0.000333333333333333 0 0.208666666666667 0.133666666666667 0.422666666666667 0.0113333333333333 -5.55111512312578e-17 0.178666666666667 0.00133333333333333 0.0996666666666667 0.0103333333333333 0 0.132666666666667 0.107333333333333 0.05 0 0 0 0 0.0213333333333333 0.101333333333333 0.0706666666666667 0 0 0 0 0.00666666666666668 0 0 0.034 0 0.016 0 0.000333333333333333 0 0 0.0706666666666667 0 0 0 0
"SRR9912216" 0.380333333333333 0.321 0.044 0.041 0.000333333333333333 0.152666666666667 0.0606666666666666 0.299666666666667 0.0806666666666667 0 0.0763333333333333 0.049 0.086 0.005 0 0.0833333333333333 0.037 0.0193333333333333 0.000333333333333333 0 0.000333333333333333 0.00133333333333333 0.018 0.038 0.031 0.000333333333333333 0 0.000333333333333333 0.00133333333333333 0.00533333333333331 0.000333333333333333 0 0.013 0.000333333333333333 0.006 0 0.007 0.000333333333333333 0 0.031 0 0 0 0
"SRR9912185" 0.428 0.147666666666667 0.0193333333333333 0.0853333333333333 0.000333333333333333 0.134666666666667 0.184666666666667 0.333333333333333 0.0946666666666667 0 0.137666666666667 0.012 0.075 0.00233333333333333 0 0.106333333333333 0.00966666666666667 0.0916666666666667 0.0173333333333333 0.00233333333333333 0 0.00666666666666667 0.00999999999999998 0.00833333333333333 0.0913333333333333 0.0173333333333333 0 0 0.00666666666666667 0.014 0 0.000333333333333333 0.0196666666666667 0.00433333333333333 0.0593333333333333 0.017 0.000333333333333333 0 0 0.0913333333333333 0 0 0.0173333333333333 0
"SRR9912218" 0.341666666666667 0.260666666666667 0.06 0.0176666666666667 0.000666666666666667 0.191666666666667 0.127666666666666 0.336333333333333 0.00533333333333333 0 0.128333333333333 0.0406666666666667 0.135333333333333 0.00666666666666667 0 0.0253333333333333 0.0703333333333333 0.049 0.001 0.00366666666666667 0 0.000666666666666667 0.00366666666666667 0.069 0.051 0.001 0 0 0.000666666666666667 0.00666666666666667 0.000333333333333333 0 0.0443333333333333 0.00266666666666667 0.002 0.000666666666666667 0 0.000333333333333333 0 0.051 0 0 0.000666666666666667 0
"SRR9912184" 0.309 0.430666666666667 0.078 0.0456666666666667 0.000333333333333333 0.0696666666666667 0.0666666666666668 0.253666666666667 0.0553333333333333 0 0.140333333333333 0.0273333333333333 0.0593333333333333 0.007 0 0.0196666666666666 0.0103333333333333 0.087 0.016 0.000333333333333333 0.003 0.00833333333333333 0.0153333333333333 0.003 0.0886666666666667 0.016 0 0.003 0.00833333333333333 0.0213333333333333 0 0 0.042 0.0106666666666667 0.0206666666666667 0.0156666666666667 0 0.000333333333333333 0 0.0886666666666667 0 0 0.0156666666666667 0
"SRR9912210" 0.263 0.461666666666667 0.049 0.0803333333333333 0 0.0803333333333333 0.0656666666666665 0.195 0.068 0 0.0853333333333333 0.0343333333333333 0.0273333333333333 0.005 0 0.043 0.0106666666666667 0.0146666666666667 0.00366666666666667 0.005 0.002 0.022 0.0273333333333333 0.00566666666666667 0.015 0.00366666666666667 0 0.002 0.022 0.037 0.002 0 0.00566666666666667 0.002 0.00166666666666667 0.00166666666666667 0.000666666666666667 0.002 0 0.015 0 0 0.00166666666666667 0
"SRR9912173" 0.478 0.490666666666667 0 0.0306666666666667 0 0.000333333333333333 0.000333333333333519 0.025 0.453 -5.55111512312578e-17 0.0123333333333333 0.00566666666666667 0.00233333333333333 0 0 0.00466666666666667 0 0.000333333333333333 0.00233333333333333 0 0.00433333333333333 0 0.00533333333333333 0 0.000333333333333333 0 0 0.00433333333333333 0 0.00766666666666667 0 0 0.000333333333333333 0 0 0.00233333333333333 0 0 0 0.000333333333333333 0 0 0 0
"SRR9912211" 0.158666666666667 0.711333333333333 0.009 0.100333333333333 0.00133333333333333 0.006 0.0133333333333333 0.140333333333333 0.0183333333333333 0 0.071 0.0426666666666667 0.0196666666666667 0.000666666666666667 0 0.00633333333333333 0.00166666666666667 0.00433333333333333 0.049 0.000333333333333333 0.00433333333333333 0.00833333333333333 0.00299999999999999 0.00133333333333333 0.00466666666666667 0.0476666666666667 0 0.00433333333333333 0.00833333333333333 0.00466666666666665 0.01 0 0.00266666666666667 0 0.00133333333333333 0.0383333333333333 0 0.0106666666666667 0 0.00466666666666667 0 0 0.037 0
"SRR9912203" 0.372666666666667 0.466333333333333 0.002 0.003 0.000333333333333333 0.0616666666666667 0.0940000000000001 0.372 0.000666666666666667 0 0.131333333333333 0.00366666666666667 0.178333333333333 0.00733333333333333 0 0.0513333333333333 0.0326666666666667 0.09 0.00166666666666667 0.000666666666666667 0 0.000333333333333333 0.006 0.028 0.092 0.00166666666666667 0 0 0.000333333333333333 0.00933333333333333 0.000333333333333333 0 0.043 0.00166666666666667 0.024 0.00133333333333333 0.002 0.000333333333333333 0 0.092 0 0 0.00133333333333333 0
"SRR9912192" 0.663666666666667 0.289333333333333 0 0.00466666666666667 0 0.0303333333333333 0.012 0.0976666666666667 0.566 0 0.0256666666666667 0.0436666666666667 0.0133333333333333 0.00133333333333333 0 0.0136666666666667 0 0.0256666666666667 0 0 0 0 0 0 0.0256666666666667 0 0 0 0 0 0 0 0.0166666666666667 0.00633333333333333 0.00166666666666667 0 0 0 0 0.0256666666666667 0 0 0 0
"SRR9912189" 0.662666666666667 0.101333333333333 0.027 0.0853333333333333 0 0.0726666666666667 0.0509999999999999 0.098 0.564666666666667 0 0.016 0.002 0.0276666666666667 0.002 0 0.0503333333333333 0.00166666666666667 0.00633333333333333 0.000333333333333333 0.000333333333333333 0 0.00366666666666667 0.00366666666666667 0.001 0.00666666666666667 0.000333333333333333 0 0 0.00366666666666667 0.00433333333333333 0 0 0.00533333333333333 0 0.001 0.000333333333333333 0.000333333333333333 0 0 0.00666666666666667 0 0 0.000333333333333333 0
"SRR9912178" 0.75 0.217 0 0.00566666666666667 0 0.0193333333333333 0.00800000000000001 0.0673333333333333 0.682666666666667 0 0.004 0.009 0.048 0 0 0.00633333333333333 0 0.00166666666666667 0.000333333333333333 0 0 0 0.002 0 0.002 0.000333333333333333 0 0 0 0.00166666666666667 0 0 0 0 0.00166666666666667 0 0 0 0 0.002 0 0 0.000333333333333333 0
"SRR9912204" 0.855333333333333 0.0826666666666667 0 0.00466666666666667 0 0.0476666666666667 0.00966666666666671 0.109 0.746333333333333 0 0.0263333333333333 0.00666666666666667 0.025 0.000666666666666667 0 0.0503333333333333 0.000666666666666667 0.024 0 0 0 0 0.00166666666666667 0.000666666666666667 0.0253333333333333 0 0 0 0 0.000333333333333335 0 0 0.0146666666666667 0 0.00433333333333333 0 0.000333333333333333 0 0 0.0253333333333333 0 0 0 0
"SRR9912198" 0.41 0.325333333333333 0.002 0.00333333333333333 0.000333333333333333 0.0883333333333333 0.170666666666667 0.407 0.003 0 0.182666666666667 0.0293333333333333 0.144333333333333 0.00933333333333333 0 0.0413333333333333 0.0613333333333333 0.0943333333333333 0.00833333333333333 0.015 0 0 0.00366666666666668 0.0383333333333333 0.0963333333333333 0.00833333333333333 0 0 0 0.0396666666666667 0.002 0 0.0773333333333333 0.002 0.013 0.00633333333333333 0 0.002 0 0.0963333333333333 0 0 0.00633333333333333 0
"SRR9912214" 0.27 0.482333333333333 0.00266666666666667 0.0233333333333333 0 0.112333333333333 0.109333333333333 0.238666666666667 0.0313333333333333 0 0.0323333333333333 0.045 0.14 0.001 0 0.0203333333333333 0.0133333333333333 0.00533333333333333 0 0.00266666666666667 0 0.00733333333333333 0.00366666666666666 0.0116666666666667 0.00833333333333333 0 0 0 0.00733333333333333 0.005 0 0 0.005 0 0.000333333333333333 0 0.000333333333333333 0 0 0.00833333333333333 0 0 0 0
"SRR9912208" 0.259333333333333 0.496 0.01 0.103 0.000333333333333333 0.0723333333333333 0.0589999999999999 0.224666666666667 0.0346666666666667 5.55111512312578e-17 0.0823333333333333 0.079 0.0273333333333333 0.00433333333333333 0 0.0316666666666667 0.013 0.03 0.0153333333333333 0.00266666666666667 0.00166666666666667 0.00733333333333333 0.0123333333333333 0.005 0.0383333333333333 0.0153333333333333 0 0.00166666666666667 0.00733333333333333 0.0146666666666667 0.006 0 0.0113333333333333 0.00666666666666667 0.007 0.009 0.000666666666666667 0.00633333333333333 0 0.0383333333333333 0 0 0.009 0
"SRR9912206" 0.289333333333333 0.505666666666667 0.017 0.0543333333333333 0 0.0523333333333333 0.0813333333333333 0.25 0.0393333333333333 0 0.105333333333333 0.0713333333333333 0.039 0.0206666666666667 0 0.0136666666666667 0.021 0.0573333333333333 0.0136666666666667 0 0 0.008 0.00533333333333333 0.0116666666666667 0.0663333333333333 0.0136666666666667 0 0 0.008 0.00566666666666665 0.00866666666666667 0 0.0336666666666667 0.006 0.0123333333333333 0.00466666666666667 0.00433333333333333 0.00866666666666667 0 0.0663333333333333 0 0 0.005 0
"SRR9912205" 0.496666666666667 0.177 0.0216666666666667 0.123 0.000666666666666667 0.146333333333333 0.0346666666666666 0.288333333333333 0.208333333333333 -5.55111512312578e-17 0.136666666666667 0.057 0.0473333333333333 0.007 0 0.0403333333333333 0.036 0.056 0.0103333333333333 0.00433333333333333 0.00533333333333333 0.01 0.0146666666666667 0.024 0.068 0.0103333333333333 0 0.00533333333333333 0.01 0.019 0.00266666666666667 0 0.0276666666666667 0.006 0.0106666666666667 0.00766666666666667 0.00933333333333333 0.00266666666666667 0 0.068 0 0 0.00766666666666667 0
"SRR9912194" 0.773333333333333 0.182666666666667 0.00366666666666667 0.0116666666666667 0 0.009 0.0196666666666666 0.137333333333333 0.636 0 0.084 0.034 0.0113333333333333 0 0 0.00799999999999998 0.0146666666666667 0.0516666666666667 0.0103333333333333 0 0.00166666666666667 0.00366666666666667 0.00200000000000002 0.00566666666666667 0.0626666666666667 0.0103333333333333 0 0.00166666666666667 0.00366666666666667 1.38777878078145e-17 0.001 0 0.0303333333333333 0.0176666666666667 0.00166666666666667 0.00866666666666667 0 0.001 0 0.0626666666666667 0 0 0.00866666666666667 0
"SRR9912179" 0.753333333333333 0.218333333333333 0.001 0.00633333333333333 0 0.0166666666666667 0.0043333333333333 0.0843333333333333 0.669 -1.11022302462516e-16 0.0183333333333333 0.0386666666666667 0.0183333333333333 0 0 0.00899999999999999 0.001 0.01 0.000333333333333333 0.000333333333333333 0.000666666666666667 0.001 0.005 0.00233333333333333 0.0113333333333333 0.000333333333333333 0 0.000666666666666667 0.001 0.00266666666666667 0.000333333333333333 0 0.006 0 0.004 0 0.000333333333333333 0.000333333333333333 0 0.0113333333333333 0 0 0 0
"SRR9912199" 0.423666666666667 0.148666666666667 0.0373333333333333 0.029 0 0.145333333333333 0.216 0.350333333333333 0.0733333333333333 5.55111512312578e-17 0.184333333333333 0.0156666666666667 0.07 0.0146666666666667 0 0.0656666666666667 0.056 0.071 0.001 0.00266666666666667 0 0.00766666666666667 0.046 0.0493333333333333 0.0773333333333333 0.001 0 0 0.00766666666666667 0.049 0 0 0.0563333333333333 0.002 0.00833333333333333 0.001 0.0306666666666667 0 0 0.0773333333333333 0 0 0.001 0
"SRR9912201" 0.451 0.158666666666667 0.0203333333333333 0.0556666666666667 0.000333333333333333 0.15 0.164 0.399 0.052 0 0.225666666666667 0.0436666666666667 0.056 0.011 0 0.0626666666666667 0.041 0.117666666666667 0.0176666666666667 0.000666666666666667 0 0.0213333333333333 0.0273333333333333 0.0333333333333333 0.128 0.0176666666666667 0 0 0.0213333333333333 0.0253333333333333 0.00366666666666667 0 0.0596666666666667 0.00733333333333333 0.0436666666666667 0.014 0.02 0.00366666666666667 0 0.128 0 0 0.014 0
"SRR9912191" 0.872 0.124666666666667 0 0 0 0.00333333333333333 0 0.0116666666666667 0.860333333333333 0 0.00233333333333333 0.000333333333333333 0.00766666666666667 0 0 0.00133333333333333 0 0.00233333333333333 0 0 0 0 0 0 0.00233333333333333 0 0 0 0 0 0 0 0.00233333333333333 0 0 0 0 0 0 0.00233333333333333 0 0 0 0
"SRR9912196" 0.449 0.539 0.001 0 0 0.00933333333333333 0.0016666666666667 0.0106666666666667 0.438333333333333 0 0.000333333333333333 0 0.00733333333333333 0 0 0.003 0.000333333333333333 0 0 0 0 0 0 0.000333333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SRR9912176" 0.475333333333333 0.490333333333333 0.00166666666666667 0.00333333333333333 0.00133333333333333 0.022 0.006 0.0493333333333333 0.426 0 0.01 0.0153333333333333 0.0196666666666667 0.000333333333333333 0 0.004 0.001 0.005 0.000333333333333333 0 0.000333333333333333 0.000333333333333333 0.003 0.00166666666666667 0.005 0.000333333333333333 0 0.000333333333333333 0.000333333333333333 0.00233333333333333 0 0 0.004 0 0.001 0.000333333333333333 0 0 0 0.005 0 0 0.000333333333333333 0
"SRR9912209" 0.176 0.647 0.0223333333333333 0.0256666666666667 0.00266666666666667 0.0846666666666667 0.0416666666666667 0.137333333333333 0.0386666666666667 0 0.0616666666666667 0.00233333333333333 0.0463333333333333 0.00633333333333333 0 0.0206666666666667 0.0246666666666667 0.008 0.000666666666666667 0 0 0.004 0.0243333333333333 0.0186666666666667 0.00933333333333333 0.000666666666666667 0 0 0.004 0.029 0.000333333333333333 0 0.00466666666666667 0.00166666666666667 0.00133333333333333 0.000333333333333333 0.00166666666666667 0.000333333333333333 0 0.00933333333333333 0 0 0.000333333333333333 0
"SRR9912182" 0.241666666666667 0.656666666666667 0.000333333333333333 0 0.000666666666666667 0.093 0.00766666666666671 0.239333333333333 0.00233333333333333 0 0.0336666666666667 0.000666666666666667 0.122 0.00366666666666667 0 0.0793333333333333 0.0263333333333333 0.00666666666666667 0 0 0 0 0.000666666666666663 0.0263333333333333 0.00733333333333333 0 0 0 0 0 0 0 0.00533333333333333 0 0.00133333333333333 0 0.001 0 0 0.00733333333333333 0 0 0 0
"SRR9912217" 0.421666666666667 0.476666666666667 0 0.000333333333333333 0.004 0.0913333333333333 0.00599999999999989 0.420666666666667 0.001 0 0.258 0 0.134666666666667 0.0103333333333333 0 0.0176666666666667 0.231333333333333 0.0253333333333333 0.00133333333333333 0 0 0 0 0.147333333333333 0.0253333333333333 0.00133333333333333 0 0 0 0.084 0 0 0.0253333333333333 0 0 0.00133333333333333 0.00633333333333333 0 0 0.0253333333333333 0 0 0.00133333333333333 0
"SRR9912175" 0.460333333333333 0.386333333333333 0.00666666666666667 0.002 0.0203333333333333 0.124333333333333 0 0.384 0.0763333333333333 -5.55111512312578e-17 0.0526666666666667 0.036 0.285666666666667 0.00933333333333333 0 0.000333333333333297 0.0506666666666667 0.000333333333333333 0.000666666666666667 0 0 0.001 0 0.0506666666666667 0.000333333333333333 0.000666666666666667 0 0 0.001 0 0 0 0.000333333333333333 0 0 0.000666666666666667 0.000333333333333333 0 0 0.000333333333333333 0 0 0.000666666666666667 0
