"Phylum=Pseudomonadota" "Phylum=Cyanobacteriota" "Phylum=Actinomycetota" "Phylum=Bacteroidota" "Phylum=Bacillota" "Phylum=Acidobacteriota" "Phylum=other_Bacteria" "Class=Alphaproteobacteria" "Class=Gammaproteobacteria" "Class=other_Pseudomonadota" "Order=Hyphomicrobiales" "Order=Sphingomonadales" "Order=Acetobacterales" "Order=Rickettsiales" "Order=Rhodobacterales" "Order=other_Alphaproteobacteria" "FamilyG=Beijerinckiaceae" "FamilyG=Lichenihabitantaceae" "FamilyG=Methylobacteriaceae" "FamilyG=Methylocystaceae" "FamilyG=Rhizobiaceae" "FamilyG=Xanthobacteraceae" "FamilyG=other_Hyphomicrobiales" "FamilyS=Beijerinckiaceae" "FamilyS=Lichenihabitantaceae" "FamilyS=Methylobacteriaceae" "FamilyS=Methylocystaceae" "FamilyS=Rhizobiaceae" "FamilyS=Xanthobacteraceae" "FamilyS=other_Hyphomicrobiales" "GenusG=Enterovirga" "GenusG=JAJXWB01" "GenusG=Lichenibacterium" "GenusG=Lichenifustis" "GenusG=Lichenihabitans" "GenusG=Methylobacterium" "GenusG=RHAL1" "GenusS=Enterovirga" "GenusS=JAJXWB01" "GenusS=Lichenibacterium" "GenusS=Lichenifustis" "GenusS=Lichenihabitans" "GenusS=Methylobacterium" "GenusS=RHAL1"
"SRR2106794" 0.376666666666667 0.006 0.124 0.152 0.0373333333333333 0.108 0.196 0.286666666666667 0.089 0.000999999999999945 0.088 0.108 0.00466666666666667 0.0466666666666667 0 0.0393333333333333 0 0.004 0.004 0 0.0266666666666667 0.0306666666666667 0.0226666666666667 0 0.00533333333333333 0.004 0 0.0266666666666667 0.0306666666666667 0.0213333333333333 0.00133333333333333 0 0.001 0.003 0 0.000666666666666667 0 0.00133333333333333 0 0.00533333333333333 0 0 0.000666666666666667 0
"SRR2106796" 0.306666666666667 0.209333333333333 0.0353333333333333 0.192333333333333 0 0.0716666666666667 0.184666666666667 0.203 0.103666666666667 -5.55111512312578e-17 0.0636666666666667 0.084 0.0156666666666667 0.0163333333333333 0 0.0233333333333333 0.00433333333333333 0.0106666666666667 0.00666666666666667 0 0.00466666666666667 0.011 0.0263333333333333 0 0.016 0.00666666666666667 0 0.00466666666666667 0.011 0.0253333333333333 0.00266666666666667 0 0 0.009 0.00166666666666667 0.004 0 0.00266666666666667 0 0.016 0 0 0.00233333333333333 0
"SRR2106798" 0.360333333333333 0.246 0.0283333333333333 0.223666666666667 0.000333333333333333 0.027 0.114333333333333 0.203333333333333 0.157 0 0.0676666666666667 0.0676666666666667 0.0156666666666667 0.009 0 0.0433333333333333 0.00966666666666667 0.0136666666666667 0.00733333333333333 0 0.005 0.0163333333333333 0.0156666666666667 0 0.0136666666666667 0.00733333333333333 0 0.005 0.0163333333333333 0.0253333333333333 0.00266666666666667 0 0.001 0.00633333333333333 0.00633333333333333 0.00466666666666667 0 0.00266666666666667 0 0.0136666666666667 0 0 0.00466666666666667 0
"SRR2106800" 0.366666666666667 0.125 0.0303333333333333 0.203333333333333 0 0.079 0.195666666666667 0.193333333333333 0.173333333333333 -5.55111512312578e-17 0.0826666666666667 0.0553333333333333 0.0196666666666667 0.0126666666666667 0 0.023 0.01 0.017 0.005 0 0.00666666666666667 0.02 0.024 0.000333333333333333 0.025 0.005 0 0.00666666666666667 0.02 0.0256666666666667 0.001 0 0.00133333333333333 0.013 0.00266666666666667 0.004 0 0.001 0 0.025 0 0 0.004 0
"SRR2106803" 0.377 0.0893333333333333 0.0643333333333333 0.203666666666667 0.000666666666666667 0.082 0.183 0.246666666666667 0.130333333333333 0 0.093 0.0933333333333333 0.0253333333333333 0.00533333333333333 0 0.0296666666666667 0.00866666666666667 0.015 0.00933333333333333 0 0.00633333333333333 0.0173333333333333 0.0363333333333333 0 0.0273333333333333 0.00933333333333333 0 0.00633333333333333 0.0173333333333333 0.0326666666666667 0.00233333333333333 0 0 0.0103333333333333 0.00466666666666667 0.007 0 0.00233333333333333 0 0.0273333333333333 0 0 0.007 0
"SRR2106805" 0.527333333333333 0.155 0.0413333333333333 0.138333333333333 0 0.0146666666666667 0.123333333333333 0.433333333333333 0.0933333333333333 0.000666666666666593 0.237333333333333 0.102666666666667 0.043 0.0193333333333333 0 0.031 0.0116666666666667 0.118666666666667 0.0303333333333333 0 0.0123333333333333 0.0166666666666667 0.0476666666666667 0.00566666666666667 0.148333333333333 0.0316666666666667 0 0.0123333333333333 0.0166666666666667 0.0226666666666666 0.01 0 0.0506666666666667 0.0533333333333333 0.0106666666666667 0.0183333333333333 0 0.01 0 0.148333333333333 0 0 0.0183333333333333 0
"SRR2106810" 0.281666666666667 0.441666666666667 0.031 0.0386666666666667 0.00166666666666667 0.0543333333333333 0.151 0.242666666666667 0.039 0 0.116 0.051 0.0186666666666667 0.032 0 0.025 0.007 0.0596666666666667 0.0223333333333333 0 0.006 0.00133333333333333 0.0196666666666667 0.005 0.074 0.0226666666666667 0 0.006 0.00133333333333333 0.00699999999999999 0.00766666666666667 0 0.0393333333333333 0.015 0.00533333333333333 0.014 0 0.00766666666666667 0 0.074 0 0 0.014 0
"SRR2106812" 0.716 0.0603333333333333 0.0293333333333333 0.076 0.001 0.0216666666666667 0.0956666666666668 0.544333333333333 0.171333333333333 0.000333333333333297 0.263333333333333 0.087 0.131666666666667 0.00966666666666667 0 0.0526666666666668 0.021 0.143333333333333 0.035 0 0.00933333333333333 0.007 0.0476666666666666 0.0163333333333333 0.182 0.035 0 0.00933333333333333 0.007 0.0136666666666666 0.0136666666666667 0 0.0733333333333333 0.0473333333333333 0.0226666666666667 0.0213333333333333 0 0.0136666666666667 0 0.182 0 0 0.0213333333333333 0
"SRR2106814" 0.533 0.0193333333333333 0.141333333333333 0.129 0.000666666666666667 0.074 0.102666666666667 0.470333333333333 0.0626666666666667 0 0.0843333333333333 0.145666666666667 0.0683333333333333 0.118333333333333 0 0.0536666666666666 0.005 0.0263333333333333 0.0116666666666667 0 0.00633333333333333 0.00533333333333333 0.0296666666666667 0.00633333333333333 0.0396666666666667 0.0123333333333333 0 0.00633333333333333 0.00533333333333333 0.0143333333333333 0.005 0 0.0146666666666667 0.00633333333333333 0.00533333333333333 0.00566666666666667 0 0.005 0 0.0396666666666667 0 0 0.00566666666666667 0
"SRR2106816" 0.623 0.142666666666667 0.0613333333333333 0.0623333333333333 0.001 0.0536666666666667 0.0559999999999999 0.556 0.067 0 0.0456666666666667 0.126 0.0323333333333333 0.317 0 0.035 0.007 0.0206666666666667 0.004 0 0.004 0.001 0.009 0.009 0.0243333333333333 0.00466666666666667 0 0.004 0.001 0.00266666666666667 0.001 0 0.0163333333333333 0.00166666666666667 0.00266666666666667 0.003 0 0.001 0 0.0243333333333333 0 0 0.003 0
"SRR2106818" 0.721666666666667 0.104 0.0713333333333333 0.0263333333333333 0.001 0.0333333333333333 0.0423333333333333 0.692666666666667 0.029 0 0.0576666666666667 0.088 0.0823333333333333 0.373 0 0.0916666666666667 0.009 0.0333333333333333 0.006 0 0.00166666666666667 0.00133333333333333 0.00633333333333334 0.015 0.0333333333333333 0.00633333333333333 0 0.00166666666666667 0.00133333333333333 0 0.001 0 0.0233333333333333 0.000333333333333333 0.00966666666666667 0.005 0 0.001 0 0.0333333333333333 0 0 0.005 0
"SRR2106820" 0.611 0.083 0.125 0.089 0 0.0426666666666667 0.0493333333333335 0.568666666666667 0.0423333333333333 0 0.122666666666667 0.166333333333333 0.0466666666666667 0.180333333333333 0 0.0526666666666666 0.00866666666666667 0.056 0.0143333333333333 0 0.00466666666666667 0.00466666666666667 0.0343333333333333 0.0316666666666667 0.0596666666666667 0.022 0 0.00466666666666667 0.00466666666666667 -1.38777878078145e-17 0.00533333333333333 0 0.0483333333333333 0.00433333333333333 0.00333333333333333 0.009 0 0.00533333333333333 0 0.0596666666666667 0 0 0.009 0
"SRR2106822" 0.21 0.476 0.0116666666666667 0.111666666666667 0 0.035 0.155666666666667 0.148 0.062 0 0.041 0.047 0.0256666666666667 0.022 0 0.0123333333333333 0.00266666666666667 0.00466666666666667 0.000666666666666667 0 0.00133333333333333 0.00533333333333333 0.0263333333333333 0.000666666666666667 0.017 0.000666666666666667 0 0.00133333333333333 0.00533333333333333 0.016 0.000333333333333333 0 0 0.00233333333333333 0.00233333333333333 0.000333333333333333 0 0.000333333333333333 0 0.017 0 0 0.000333333333333333 0
"SRR2106824" 0.185333333333333 0.56 0.00666666666666667 0.0886666666666667 0 0.0386666666666667 0.120666666666667 0.114 0.0713333333333333 -2.77555756156289e-17 0.031 0.0403333333333333 0.0176666666666667 0.0146666666666667 0 0.0103333333333333 0.00366666666666667 0.00666666666666667 0.00266666666666667 0 0.002 0.00166666666666667 0.0143333333333333 0 0.015 0.00266666666666667 0 0.002 0.00166666666666667 0.00966666666666667 0.000666666666666667 0 0.000333333333333333 0.00233333333333333 0.004 0.002 0 0.000666666666666667 0 0.015 0 0 0.002 0
"SRR2106826" 0.160333333333333 0.494333333333333 0.0323333333333333 0.144666666666667 0 0.032 0.136333333333333 0.0993333333333333 0.061 0 0.0226666666666667 0.0373333333333333 0.008 0.0236666666666667 0 0.00766666666666665 0 0.00333333333333333 0.001 0 0 0.00766666666666667 0.0106666666666667 0 0.00766666666666667 0.001 0 0 0.00766666666666667 0.00633333333333334 0.000333333333333333 0 0.000666666666666667 0.00266666666666667 0 0.000666666666666667 0 0.000333333333333333 0 0.00766666666666667 0 0 0.000666666666666667 0
"SRR2106829" 0.232333333333333 0.490666666666667 0.0153333333333333 0.11 0 0.0316666666666667 0.12 0.168 0.0643333333333333 0 0.0463333333333333 0.078 0.0196666666666667 0.017 0 0.00700000000000003 0.00366666666666667 0.00766666666666667 0.00233333333333333 0 0.00333333333333333 0.00566666666666667 0.0236666666666667 0 0.0166666666666667 0.00233333333333333 0 0.00333333333333333 0.00566666666666667 0.0183333333333333 0 0 0 0.006 0.00166666666666667 0.00233333333333333 0 0 0 0.0166666666666667 0 0 0.00233333333333333 0
"SRR2106831" 0.357666666666667 0.413 0.041 0.064 0 0.0256666666666667 0.0986666666666668 0.318666666666667 0.038 0.00100000000000006 0.155333333333333 0.062 0.0453333333333333 0.0263333333333333 0 0.0296666666666667 0.009 0.092 0.028 0 0.00433333333333333 0.003 0.019 0.00733333333333333 0.106 0.029 0 0.00433333333333333 0.003 0.00566666666666665 0.009 0 0.053 0.0253333333333333 0.008 0.019 0 0.009 0 0.106 0 0 0.019 0
"SRR2106833" 0.249666666666667 0.365 0.0506666666666667 0.0733333333333333 0 0.0356666666666667 0.225666666666667 0.207 0.0426666666666667 2.77555756156289e-17 0.0913333333333333 0.0546666666666667 0.0186666666666667 0.0286666666666667 0 0.0136666666666666 0.00266666666666667 0.034 0.01 0 0.00266666666666667 0.009 0.033 0.00266666666666667 0.0533333333333333 0.01 0 0.00266666666666667 0.009 0.0136666666666667 0.00233333333333333 0 0.019 0.009 0.00266666666666667 0.007 0 0.00233333333333333 0 0.0533333333333333 0 0 0.007 0
"SRR2106835" 0.197333333333333 0.419666666666667 0.016 0.117333333333333 0 0.0586666666666667 0.191 0.18 0.0173333333333333 0 0.0816666666666667 0.0306666666666667 0.0426666666666667 0.00166666666666667 0 0.0233333333333333 0.00666666666666667 0.03 0.00633333333333333 0 0.00266666666666667 0.0103333333333333 0.0256666666666667 0.00466666666666667 0.051 0.00633333333333333 0 0.00266666666666667 0.0103333333333333 0.00666666666666667 0.003 0 0.018 0.009 0.001 0.00333333333333333 0 0.003 0 0.051 0 0 0.001 0
"SRR2106838" 0.367333333333333 0.234333333333333 0.0616666666666667 0.128 0 0.0313333333333333 0.177333333333333 0.303 0.0633333333333333 0.001 0.128 0.0863333333333333 0.0303333333333333 0.038 0 0.0203333333333334 0.00633333333333333 0.05 0.023 0 0.011 0.00633333333333333 0.0313333333333333 0.00433333333333333 0.0726666666666667 0.023 0 0.011 0.00633333333333333 0.0106666666666667 0.005 0 0.0213333333333333 0.017 0.003 0.018 0 0.005 0 0.0726666666666667 0 0 0.015 0
