"Phylum=Pseudomonadota" "Phylum=Cyanobacteriota" "Phylum=Actinomycetota" "Phylum=Bacteroidota" "Phylum=Bacillota" "Phylum=Acidobacteriota" "Phylum=other_Bacteria" "Class=Alphaproteobacteria" "Class=Gammaproteobacteria" "Class=other_Pseudomonadota" "Order=Hyphomicrobiales" "Order=Sphingomonadales" "Order=Acetobacterales" "Order=Rickettsiales" "Order=Rhodobacterales" "Order=other_Alphaproteobacteria" "FamilyG=Beijerinckiaceae" "FamilyG=Lichenihabitantaceae" "FamilyG=Methylobacteriaceae" "FamilyG=Methylocystaceae" "FamilyG=Rhizobiaceae" "FamilyG=Xanthobacteraceae" "FamilyG=other_Hyphomicrobiales" "FamilyS=Beijerinckiaceae" "FamilyS=Lichenihabitantaceae" "FamilyS=Methylobacteriaceae" "FamilyS=Methylocystaceae" "FamilyS=Rhizobiaceae" "FamilyS=Xanthobacteraceae" "FamilyS=other_Hyphomicrobiales" "GenusG=Enterovirga" "GenusG=JAJXWB01" "GenusG=Lichenibacterium" "GenusG=Lichenifustis" "GenusG=Lichenihabitans" "GenusG=Methylobacterium" "GenusG=RHAL1" "GenusS=Enterovirga" "GenusS=JAJXWB01" "GenusS=Lichenibacterium" "GenusS=Lichenifustis" "GenusS=Lichenihabitans" "GenusS=Methylobacterium" "GenusS=RHAL1"
"ERR4653699" 0.220666666666667 0.504666666666667 0.043 0.0333333333333333 0.00166666666666667 0.082 0.114666666666667 0.161 0.0596666666666667 0 0.0476666666666667 0.0106666666666667 0.0373333333333333 0.0136666666666667 0 0.0516666666666667 0.000333333333333333 0.00633333333333333 0 0 0.00966666666666667 0.0166666666666667 0.0146666666666667 0.002 0.00633333333333333 0 0 0.00966666666666667 0.0166666666666667 0.013 0 0 0.000666666666666667 0.003 0.00233333333333333 0 0 0 0 0.00633333333333333 0 0 0 0
"ERR4653700" 0.155666666666667 0.577 0.044 0.0323333333333333 0.004 0.0883333333333333 0.0986666666666667 0.134 0.0216666666666667 0 0.0496666666666667 0.0116666666666667 0.0273333333333333 0.015 0 0.0303333333333333 0.000333333333333333 0.006 0 0.000333333333333333 0.00666666666666667 0.0196666666666667 0.0166666666666667 0.001 0.006 0 0 0.00666666666666667 0.0196666666666667 0.0163333333333333 0 0 0.000333333333333333 0.00133333333333333 0.00433333333333333 0 0 0 0 0.006 0 0 0 0
"ERR4653701" 0.177333333333333 0.624666666666667 0.028 0.019 0.000666666666666667 0.065 0.0853333333333333 0.152666666666667 0.0246666666666667 0 0.037 0.0263333333333333 0.036 0.022 0 0.0313333333333334 0.002 0.009 0.003 0.000333333333333333 0.00233333333333333 0.00866666666666667 0.0116666666666667 0.003 0.00933333333333333 0.003 0 0.00233333333333333 0.00866666666666667 0.0106666666666667 0.00266666666666667 0 0.002 0.002 0.00466666666666667 0 0 0.003 0 0.00933333333333333 0 0 0 0
"ERR4653702" 0.174333333333333 0.51 0.0336666666666667 0.0156666666666667 0.000666666666666667 0.107666666666667 0.158 0.152 0.0223333333333333 0 0.0363333333333333 0.00633333333333333 0.0743333333333333 0.0126666666666667 0 0.0223333333333333 0.001 0.009 0.001 0.001 0.00166666666666667 0.00766666666666667 0.015 0.001 0.00866666666666667 0.001 0 0.00166666666666667 0.00766666666666667 0.0163333333333333 0.000666666666666667 0 0.000666666666666667 0.002 0.00633333333333333 0 0 0.001 0 0.00866666666666667 0 0 0 0
"ERR4653703" 0.147 0.511333333333333 0.06 0.03 0.001 0.0636666666666667 0.187 0.122333333333333 0.0246666666666667 0 0.0306666666666667 0.00533333333333333 0.0593333333333333 0.013 0 0.014 0.00166666666666667 0.00966666666666667 0.00366666666666667 0 0.000333333333333333 0.006 0.00933333333333333 0.001 0.01 0.00333333333333333 0 0.000333333333333333 0.006 0.01 0.00233333333333333 0 0.00133333333333333 0.00233333333333333 0.006 0.000333333333333333 0 0.003 0 0.01 0 0 0.000333333333333333 0
"ERR4653704" 0.16 0.547666666666667 0.0383333333333333 0.0123333333333333 0 0.112666666666667 0.129 0.146666666666667 0.0133333333333333 0 0.0206666666666667 0.00133333333333333 0.059 0.022 0 0.0436666666666667 0 0.00266666666666667 0 0.001 0.00133333333333333 0.00966666666666667 0.006 0.001 0.003 0 0 0.00133333333333333 0.00966666666666667 0.00566666666666667 0 0.000333333333333333 0.00133333333333333 0.000666666666666667 0.000666666666666667 0 0 0 0 0.003 0 0 0 0
"ERR4653705" 0.15 0.519 0.0666666666666667 0.00933333333333333 0.000333333333333333 0.111666666666667 0.143 0.140666666666667 0.00933333333333333 0 0.0163333333333333 0.00666666666666667 0.068 0.0203333333333333 0 0.0293333333333333 0.000333333333333333 0.009 0.000666666666666667 0 0 0.00166666666666667 0.00466666666666667 0.001 0.009 0.000666666666666667 0 0 0.00166666666666667 0.004 0.000666666666666667 0 0.001 0.002 0.00533333333333333 0 0 0.000666666666666667 0 0.009 0 0 0 0
"ERR4653706" 0.236666666666667 0.286 0.0823333333333333 0.019 0.00433333333333333 0.123333333333333 0.248333333333333 0.202 0.0346666666666667 -2.77555756156289e-17 0.0773333333333333 0.004 0.0653333333333333 0.007 0 0.0483333333333333 0.003 0.0163333333333333 0.001 0.00333333333333333 0.000333333333333333 0.0303333333333333 0.023 0.00166666666666667 0.018 0.001 0 0.000333333333333333 0.0303333333333333 0.026 0.001 0 0.00266666666666667 0.00366666666666667 0.00366666666666667 0 0 0.001 0 0.018 0 0 0 0
"ERR4653707" 0.219666666666667 0.422333333333333 0.0746666666666667 0.00566666666666667 0.000666666666666667 0.0993333333333333 0.177666666666667 0.193 0.0266666666666667 0 0.0566666666666667 0.00366666666666667 0.0766666666666667 0.006 0 0.05 0.003 0.0136666666666667 0.000666666666666667 0.006 0 0.021 0.0123333333333333 0.003 0.014 0.000666666666666667 0 0 0.021 0.018 0.000666666666666667 0.000666666666666667 0.00266666666666667 0.00266666666666667 0.00733333333333333 0 0 0.000666666666666667 0 0.014 0 0 0 0
"ERR4653709" 0.144333333333333 0.576666666666667 0.0536666666666667 0.0103333333333333 0 0.081 0.134 0.129 0.0153333333333333 0 0.0236666666666667 0.00766666666666667 0.0496666666666667 0.014 0 0.034 0.000333333333333333 0.011 0.000333333333333333 0.001 0 0.00366666666666667 0.00733333333333333 0.000333333333333333 0.0116666666666667 0.000333333333333333 0 0 0.00366666666666667 0.00766666666666667 0.000333333333333333 0 0.00366666666666667 0.003 0.00433333333333333 0 0 0.000333333333333333 0 0.0116666666666667 0 0 0 0
"ERR4653710" 0.162 0.631333333333333 0.0183333333333333 0.00866666666666667 0.000333333333333333 0.078 0.101333333333333 0.147333333333333 0.0146666666666667 0 0.024 0.003 0.0563333333333333 0.0216666666666667 0 0.0423333333333333 0.000666666666666667 0.00833333333333333 0 0.000666666666666667 0 0.00633333333333333 0.008 0.000333333333333333 0.00766666666666667 0 0 0 0.00633333333333333 0.00966666666666667 0 0 0.00133333333333333 0.002 0.00466666666666667 0 0 0 0 0.00766666666666667 0 0 0 0
"ERR4653711" 0.177 0.543 0.034 0.0213333333333333 0 0.108666666666667 0.116 0.153 0.024 0 0.0333333333333333 0.02 0.0516666666666667 0.0163333333333333 0 0.0316666666666667 0.000333333333333333 0.00666666666666667 0.001 0.001 0.00566666666666667 0.008 0.0106666666666667 0.000666666666666667 0.00766666666666667 0.001 0 0.00566666666666667 0.008 0.0103333333333333 0.000666666666666667 0 0.00233333333333333 0.000666666666666667 0.00366666666666667 0 0 0.001 0 0.00766666666666667 0 0 0 0
"ERR4653712" 0.177 0.438333333333333 0.0443333333333333 0.0213333333333333 0.00433333333333333 0.0773333333333333 0.237333333333333 0.153 0.024 0 0.0403333333333333 0.009 0.0546666666666667 0.0116666666666667 0 0.0373333333333333 0.002 0.00866666666666667 0.001 0.00166666666666667 0.000666666666666667 0.0156666666666667 0.0106666666666667 0.00233333333333333 0.00833333333333333 0.001 0 0.000666666666666667 0.0156666666666667 0.0123333333333333 0.001 0.000333333333333333 0.00266666666666667 0.00266666666666667 0.00333333333333333 0 0 0.001 0 0.00833333333333333 0 0 0 0
"ERR4653713" 0.157333333333333 0.446666666666667 0.0506666666666667 0.0196666666666667 0.00133333333333333 0.155 0.169333333333333 0.134666666666667 0.0226666666666667 0 0.029 0.0106666666666667 0.0436666666666667 0.022 0 0.0293333333333333 0.001 0.0113333333333333 0.000333333333333333 0 0 0.01 0.00633333333333333 0.001 0.0113333333333333 0.000333333333333333 0 0 0.01 0.00633333333333333 0.000333333333333333 0 0.00233333333333333 0.002 0.007 0 0 0.000333333333333333 0 0.0113333333333333 0 0 0 0
"ERR4653714" 0.212 0.325 0.062 0.0373333333333333 0.001 0.0633333333333333 0.299333333333333 0.182666666666667 0.0293333333333333 0 0.105666666666667 0.00666666666666667 0.0213333333333333 0.0116666666666667 0 0.0373333333333333 0.00166666666666667 0.00566666666666667 0.00133333333333333 0.000333333333333333 0.00966666666666667 0.029 0.058 0.001 0.00633333333333333 0.00133333333333333 0 0.00966666666666667 0.029 0.0583333333333333 0.001 0 0.000666666666666667 0.00266666666666667 0.002 0.000333333333333333 0 0.001 0 0.00633333333333333 0 0 0.000333333333333333 0
"ERR4653715" 0.160333333333333 0.494333333333333 0.034 0.0356666666666667 0.000666666666666667 0.075 0.2 0.133666666666667 0.0266666666666667 0 0.0286666666666667 0.0116666666666667 0.0466666666666667 0.0126666666666667 0.000666666666666667 0.0333333333333333 0 0.006 0.004 0 0.00233333333333333 0.00766666666666667 0.00866666666666667 0 0.00633333333333333 0.00333333333333333 0 0.00233333333333333 0.00766666666666667 0.009 0.00366666666666667 0 0.000333333333333333 0.001 0.00466666666666667 0 0 0.00333333333333333 0 0.00633333333333333 0 0 0 0
"ERR4653716" 0.223333333333333 0.218333333333333 0.153 0.0126666666666667 0.00166666666666667 0.114666666666667 0.276333333333333 0.118 0.105333333333333 0 0.0173333333333333 0.0176666666666667 0.0576666666666667 0.008 0 0.0173333333333333 0 0 0 0 0 0.0146666666666667 0.00266666666666667 0 0 0 0 0 0.0146666666666667 0.00266666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERR4653717" 0.131 0.527666666666667 0.0656666666666667 0.0293333333333333 0.001 0.0836666666666667 0.161666666666667 0.114666666666667 0.0163333333333333 0 0.037 0.00433333333333333 0.0383333333333333 0.008 0 0.027 0.000666666666666667 0.00733333333333333 0.001 0 0.001 0.0163333333333333 0.0106666666666667 0.00166666666666667 0.00766666666666667 0.001 0 0.001 0.0163333333333333 0.00933333333333333 0.001 0 0.00333333333333333 0.000333333333333333 0.00366666666666667 0 0 0.001 0 0.00766666666666667 0 0 0 0
"ERR4653718" 0.155666666666667 0.354666666666667 0.0906666666666667 0.022 0 0.173 0.204 0.129666666666667 0.026 0 0.0296666666666667 0.004 0.0573333333333333 0.00666666666666667 0 0.032 0.00366666666666667 0.00733333333333333 0.001 0.000666666666666667 0 0.009 0.008 0.00366666666666667 0.00666666666666667 0.001 0 0 0.009 0.00933333333333333 0.001 0.000666666666666667 0.001 0.00233333333333333 0.004 0 0 0.001 0 0.00666666666666667 0 0 0 0
"ERR4653719" 0.197666666666667 0.409 0.0833333333333333 0.0263333333333333 0.002 0.116 0.165666666666667 0.173666666666667 0.024 0 0.029 0.0226666666666667 0.0723333333333333 0.00833333333333333 0 0.0413333333333333 0.003 0.0113333333333333 0.00166666666666667 0.000333333333333333 0 0.005 0.00766666666666667 0.00533333333333333 0.011 0.00166666666666667 0 0 0.005 0.006 0.00166666666666667 0 0.00466666666666667 0.003 0.00366666666666667 0 0 0.00166666666666667 0 0.011 0 0 0 0
"ERR4653720" 0.130333333333333 0.400666666666667 0.0886666666666667 0.01 0.000666666666666667 0.147 0.222666666666667 0.119333333333333 0.011 0 0.0293333333333333 0.003 0.057 0.00566666666666667 0 0.0243333333333333 0.00133333333333333 0.007 0.00133333333333333 0.00233333333333333 0.000333333333333333 0.00566666666666667 0.0113333333333333 0.000666666666666667 0.00733333333333333 0.00133333333333333 0 0.000333333333333333 0.00566666666666667 0.014 0.001 0 0.002 0.002 0.003 0 0 0.001 0 0.00733333333333333 0 0 0 0
"ERR4653721" 0.193666666666667 0.462 0.0576666666666667 0.0323333333333333 0.00733333333333333 0.104 0.143 0.157333333333333 0.0363333333333333 0 0.0376666666666667 0.005 0.043 0.0196666666666667 0 0.052 0 0.00433333333333333 0 0.000333333333333333 0.001 0.0136666666666667 0.0183333333333333 0.000333333333333333 0.00366666666666667 0 0 0.001 0.0136666666666667 0.019 0 0 0.000333333333333333 0.001 0.003 0 0 0 0 0.00366666666666667 0 0 0 0
"ERR4653722" 0.703666666666667 0 0.296333333333333 0 0 0 0 0.229333333333333 0.474333333333333 0 0 0.108 0 0 0 0.121333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERR4653723" 0.37431129476584 0.230371900826446 0.0695592286501377 0.0881542699724518 0.0726584022038567 0.164944903581267 0 0.0382231404958678 0.336088154269972 0 0 0 0 0 0 0.0382231404958678 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERR4653724" 0.240827845719661 0.254938852304798 0.0870178739416745 0.0507996237064911 0.126528692380056 0.077140169332079 0.16274694261524 0.179209783631232 0.0606773283160865 0.000940733772342439 0.0390404515522107 0.00564440263405456 0.0738476011288805 0.00940733772342427 0.0112888052681091 0.0399811853245531 0.00423330197554092 0.00141110065851364 0.00658513640639699 0 0.00564440263405456 0.00893697083725306 0.0122295390404516 0.00517403574788335 0.000940733772342427 0.00658513640639699 0 0.00564440263405456 0.00893697083725306 0.0117591721542803 0.00611476952022578 0 0 0 0.00141110065851364 0 0 0.00611476952022578 0 0.000940733772342427 0 0 0 0
"ERR4653725" 0.184245660881175 0.516688918558077 0.0290387182910547 0.00834445927903872 0 0.113150867823765 0.148531375166889 0.167222963951936 0.0166889185580774 0.000333778371161525 0.0173564753004005 0.00100133511348465 0.0694259012016021 0.0293724966622163 0 0.0500667556742323 0.00133511348464619 0.0100133511348465 0.000667556742323097 0.000333778371161549 0 0.00166889185580774 0.00333778371161549 0.00133511348464619 0.010347129506008 0.000667556742323097 0 0 0.00166889185580774 0.00333778371161549 0.000667556742323097 0 0.00200267022696929 0.00333778371161549 0.00467289719626168 0 0 0.000667556742323097 0 0.010347129506008 0 0 0 0
"ERR4653726" 0.203666666666667 0.53 0.0183333333333333 0.002 0 0.102333333333333 0.143666666666667 0.192666666666667 0.011 -2.77555756156289e-17 0.012 0.00333333333333333 0.104333333333333 0.017 0 0.056 0 0.00966666666666667 0.000333333333333333 0 0 0.000666666666666667 0.00133333333333333 0 0.009 0.000333333333333333 0 0 0.000666666666666667 0.002 0.000333333333333333 0 0.005 0.00133333333333333 0.00333333333333333 0 0 0.000333333333333333 0 0.009 0 0 0 0
"ERR4653727" 0.166333333333333 0.413333333333333 0.0386666666666667 0.006 0 0.171 0.204666666666667 0.157333333333333 0.009 0 0.0246666666666667 0.00333333333333333 0.0883333333333333 0.0113333333333333 0 0.0296666666666667 0.00233333333333333 0.0103333333333333 0.003 0.002 0 0.00133333333333333 0.00566666666666667 0.00233333333333333 0.0103333333333333 0.003 0 0 0.00133333333333333 0.00766666666666667 0.003 0.000333333333333333 0.00166666666666667 0.00166666666666667 0.007 0 0 0.003 0 0.0103333333333333 0 0 0 0
"ERR4653728" 0.222 0.505333333333333 0.0136666666666667 0.00933333333333333 0.00666666666666667 0.0733333333333333 0.169666666666667 0.183666666666667 0.0383333333333333 0 0.02 0.0116666666666667 0.0913333333333333 0.013 0 0.0476666666666667 0.000333333333333333 0.0126666666666667 0.001 0.001 0.000666666666666667 0.00166666666666667 0.00266666666666667 0.001 0.0133333333333333 0.001 0 0.000666666666666667 0.00166666666666667 0.00233333333333333 0.001 0 0.002 0.002 0.00466666666666667 0 0 0.001 0 0.0133333333333333 0 0 0 0
"ERR4653729" 0.168333333333333 0.489666666666667 0.044 0.03 0.00166666666666667 0.125666666666667 0.140666666666667 0.147666666666667 0.0206666666666667 0 0.039 0.00933333333333333 0.048 0.015 0 0.0363333333333333 0.00266666666666667 0.00833333333333333 0.00166666666666667 0.001 0.000333333333333333 0.015 0.01 0.002 0.009 0.00166666666666667 0 0.000333333333333333 0.015 0.011 0.00166666666666667 0 0.00333333333333333 0.002 0.00266666666666667 0 0 0.00166666666666667 0 0.009 0 0 0 0
"ERR4653730" 0.149333333333333 0.620666666666667 0.0206666666666667 0.00833333333333333 0.00266666666666667 0.0876666666666667 0.110666666666667 0.134666666666667 0.0146666666666667 2.77555756156289e-17 0.0166666666666667 0.002 0.0563333333333333 0.0183333333333333 0 0.0413333333333333 0 0.009 0.001 0.000333333333333333 0.000666666666666667 0.002 0.00366666666666667 0 0.00866666666666667 0.001 0 0.000666666666666667 0.002 0.00433333333333333 0.001 0 0.00233333333333333 0.00233333333333333 0.003 0 0 0.001 0 0.00866666666666667 0 0 0 0
"ERR4653731" 0.206666666666667 0.226333333333333 0.0693333333333333 0.0506666666666667 0.00233333333333333 0.132 0.312666666666667 0.165 0.0416666666666667 0 0.0573333333333333 0.00866666666666667 0.0616666666666667 0.00933333333333333 0 0.028 0.00466666666666667 0.0136666666666667 0.00233333333333333 0.00133333333333333 0.002 0.011 0.0223333333333333 0.003 0.016 0.002 0 0.002 0.011 0.0233333333333333 0.002 0 0.00266666666666667 0.00366666666666667 0.007 0.000333333333333333 0 0.002 0 0.016 0 0 0 0
"ERR4653732" 0.229 0.4 0.0523333333333333 0.0243333333333333 0.00433333333333333 0.101 0.189 0.156666666666667 0.0723333333333333 0 0.0306666666666667 0.004 0.049 0.016 0 0.057 0.002 0.00833333333333333 0.000333333333333333 0 0.002 0.00733333333333333 0.0106666666666667 0.002 0.00966666666666667 0.000333333333333333 0 0.002 0.00733333333333333 0.00933333333333333 0 0 0.00133333333333333 0.002 0.005 0.000333333333333333 0 0 0 0.00966666666666667 0 0 0.000333333333333333 0
"ERR4653733" 0.148666666666667 0.610333333333333 0.0133333333333333 0.005 0 0.123 0.0996666666666668 0.142666666666667 0.006 0 0.0123333333333333 0.00866666666666667 0.0643333333333333 0.0363333333333333 0 0.021 0 0.00966666666666667 0.002 0 0 0 0.000666666666666666 0 0.00966666666666667 0.002 0 0 0 0.000666666666666666 0.002 0 0.00133333333333333 0.000333333333333333 0.008 0 0 0.002 0 0.00966666666666667 0 0 0 0
"ERR4653734" 0.246122724207687 0.373567093728928 0.0542818610923803 0.0202292650033715 0.0104517869184086 0.136547538772758 0.158799730276467 0.190829399865138 0.0552933243425489 2.77555756156289e-17 0.0418071476736345 0.0327039784221173 0.0623735670937289 0.0134861766689144 0 0.0404585300067431 0.000337154416722859 0.00876601483479434 0.00134861766689144 0.00337154416722859 0.00640593391773432 0.00775455158462576 0.0138233310856372 0.00303438975050573 0.0101146325016858 0.00134861766689144 0 0.00640593391773432 0.00775455158462576 0.0131490222521915 0.00134861766689144 0 0.00101146325016858 0.00101146325016858 0.00640593391773432 0 0 0.00134861766689144 0 0.0101146325016858 0 0 0 0
"ERR4653735" 0.173 0.455 0.0416666666666667 0.023 0 0.0963333333333333 0.211 0.153666666666667 0.0193333333333333 -2.77555756156289e-17 0.0546666666666667 0.002 0.0503333333333333 0.00466666666666667 0 0.042 0.000666666666666667 0.00766666666666667 0.000666666666666667 0.00133333333333333 0.00133333333333333 0.0263333333333333 0.0166666666666667 0 0.00766666666666667 0.000666666666666667 0 0.00133333333333333 0.0263333333333333 0.0186666666666667 0.000666666666666667 0 0 0.004 0.00366666666666667 0 0 0.000666666666666667 0 0.00766666666666667 0 0 0 0
"ERR4653736" 0.165333333333333 0.381333333333333 0.139 0.068 0.106333333333333 0.04 0.0999999999999999 0.137666666666667 0.0276666666666667 0 0.037 0.019 0.0313333333333333 0.047 0 0.00333333333333335 0 0.000333333333333333 0 0 0.029 0 0.00766666666666666 0 0.000333333333333333 0 0 0.029 0 0.00766666666666666 0 0 0 0.000333333333333333 0 0 0 0 0 0.000333333333333333 0 0 0 0
"ERR4653737" 0.284 0.587666666666667 0.00933333333333333 0.001 0.00166666666666667 0.0436666666666667 0.0726666666666668 0.274333333333333 0.00966666666666667 0 0.00633333333333333 0.00566666666666667 0.0606666666666667 0.191666666666667 0 0.00999999999999995 0 0.00433333333333333 0 0 0 0.00133333333333333 0.000666666666666667 0 0.00433333333333333 0 0 0 0.00133333333333333 0.000666666666666667 0 0 0.002 0.000333333333333333 0.002 0 0 0 0 0.00433333333333333 0 0 0 0
