"Phylum=Pseudomonadota" "Phylum=Cyanobacteriota" "Phylum=Actinomycetota" "Phylum=Bacteroidota" "Phylum=Bacillota" "Phylum=Acidobacteriota" "Phylum=other_Bacteria" "Class=Alphaproteobacteria" "Class=Gammaproteobacteria" "Class=other_Pseudomonadota" "Order=Hyphomicrobiales" "Order=Sphingomonadales" "Order=Acetobacterales" "Order=Rickettsiales" "Order=Rhodobacterales" "Order=other_Alphaproteobacteria" "FamilyG=Beijerinckiaceae" "FamilyG=Lichenihabitantaceae" "FamilyG=Methylobacteriaceae" "FamilyG=Methylocystaceae" "FamilyG=Rhizobiaceae" "FamilyG=Xanthobacteraceae" "FamilyG=other_Hyphomicrobiales" "FamilyS=Beijerinckiaceae" "FamilyS=Lichenihabitantaceae" "FamilyS=Methylobacteriaceae" "FamilyS=Methylocystaceae" "FamilyS=Rhizobiaceae" "FamilyS=Xanthobacteraceae" "FamilyS=other_Hyphomicrobiales" "GenusG=Enterovirga" "GenusG=JAJXWB01" "GenusG=Lichenibacterium" "GenusG=Lichenifustis" "GenusG=Lichenihabitans" "GenusG=Methylobacterium" "GenusG=RHAL1" "GenusS=Enterovirga" "GenusS=JAJXWB01" "GenusS=Lichenibacterium" "GenusS=Lichenifustis" "GenusS=Lichenihabitans" "GenusS=Methylobacterium" "GenusS=RHAL1"
"SRR14532350" 0.290666666666667 0.0116666666666667 0.409 0.194 0 0.0233333333333333 0.0713333333333334 0.275333333333333 0.0153333333333333 5.55111512312578e-17 0.144 0.0296666666666667 0.091 0.00166666666666667 0 0.00900000000000001 0.005 0.091 0.0156666666666667 0.003 0 0 0.0293333333333333 0.036 0.091 0.0156666666666667 0.000666666666666667 0 0 0.000666666666666649 0.00133333333333333 0 0.082 0.009 0 0.0143333333333333 0.000666666666666667 0.00133333333333333 0 0.091 0 0 0.0143333333333333 0
"SRR14532347" 0.561 0.000333333333333333 0.319666666666667 0.0576666666666667 0 0.0376666666666667 0.0236666666666667 0.530666666666667 0.0303333333333333 1.11022302462516e-16 0.311 0.026 0.172666666666667 0.00333333333333333 0 0.0176666666666666 0.005 0.226 0.0126666666666667 0.00366666666666667 0 0.001 0.0626666666666666 0.065 0.224666666666667 0.0126666666666667 0 0 0.001 0.00766666666666671 0 0 0.215 0.011 0 0.007 0.005 0 0 0.224666666666667 0 0 0.007 0
"SRR14532345" 0.258 0 0.581666666666667 0.114666666666667 0.00433333333333333 0.00933333333333333 0.032 0.221333333333333 0.0366666666666667 0 0.119666666666667 0.0266666666666667 0.056 0 0 0.019 0 0.088 0.00866666666666667 0.00166666666666667 0.002 0.000666666666666667 0.0186666666666667 0.015 0.088 0.00866666666666667 0 0.002 0.000666666666666667 0.00533333333333334 0 0 0.0823333333333333 0.00566666666666667 0 0.00866666666666667 0 0 0 0.088 0 0 0.00866666666666667 0
"SRR14532343" 0.350666666666667 0.00433333333333333 0.443333333333333 0.143333333333333 0 0.028 0.0303333333333333 0.264666666666667 0.086 0 0.142666666666667 0.0223333333333333 0.083 0.00866666666666667 0 0.00800000000000001 0.00433333333333333 0.100333333333333 0.0116666666666667 0.00733333333333333 0 0 0.019 0.028 0.0996666666666667 0.0116666666666667 0.00166666666666667 0 0 0.00166666666666665 0 0 0.0933333333333333 0.007 0 0.0116666666666667 0.00133333333333333 0 0 0.0996666666666667 0 0 0.0116666666666667 0
"SRR14532341" 0.150333333333333 0.000666666666666667 0.305333333333333 0.343333333333333 0.00433333333333333 0 0.196 0.0843333333333333 0.066 2.77555756156289e-17 0.0443333333333333 0.0206666666666667 0.0186666666666667 0 0 0.000666666666666663 0 0.0366666666666667 0.007 0 0 0 0.00066666666666667 0.000333333333333333 0.036 0.007 0 0 0 0.00100000000000001 0 0 0.0316666666666667 0.005 0 0.007 0 0 0 0.036 0 0 0.007 0
"SRR14532331" 0.291333333333333 0.000333333333333333 0.252 0.378 0.00133333333333333 0.00266666666666667 0.0743333333333333 0.134666666666667 0.156666666666667 0 0.0753333333333333 0.022 0.0363333333333333 0 0 0.001 0 0.0586666666666667 0.0123333333333333 0.000333333333333333 0 0 0.004 0.003 0.0583333333333333 0.0123333333333333 0 0 0 0.00166666666666666 0 0 0.054 0.00466666666666667 0 0.0123333333333333 0 0 0 0.0583333333333333 0 0 0.0123333333333333 0
"SRR14532328" 0.110666666666667 0.00333333333333333 0.216 0.475666666666667 0 0.001 0.193333333333333 0.0783333333333333 0.0323333333333333 0 0.0456666666666667 0.014 0.018 0 0 0.000666666666666677 0 0.03 0.011 0 0.000666666666666667 0 0.004 0.002 0.03 0.011 0 0.000666666666666667 0 0.002 0 0 0.028 0.002 0 0.011 0 0 0 0.03 0 0 0.011 0
"SRR14532323" 0.752 0 0.111333333333333 0.0703333333333333 0.024 0 0.0423333333333333 0.0523333333333333 0.699666666666667 0 0.0266666666666667 0.006 0.0193333333333333 0 0.000333333333333333 0 0 0.024 0.00133333333333333 0 0 0 0.00133333333333334 0.000666666666666667 0.024 0.00133333333333333 0 0 0 0.00066666666666667 0 0 0.021 0.003 0 0.00133333333333333 0 0 0 0.024 0 0 0.00133333333333333 0
"SRR14532320" 0.119666666666667 0 0.269 0.485666666666667 0.000666666666666667 0 0.125 0.077 0.0426666666666667 0 0.041 0.0203333333333333 0.0123333333333333 0 0 0.00333333333333333 0 0.026 0.0123333333333333 0 0 0 0.00266666666666667 0.002 0.026 0.0123333333333333 0 0 0 0.00066666666666667 0 0 0.024 0.002 0 0.0123333333333333 0 0 0 0.026 0 0 0.0123333333333333 0
"SRR14532318" 0.239666666666667 0.00266666666666667 0.273 0.313666666666667 0 0.0216666666666667 0.149333333333333 0.230333333333333 0.00933333333333333 0 0.145666666666667 0.016 0.066 0.000333333333333333 0 0.00233333333333333 0.00433333333333333 0.0996666666666667 0.024 0.00666666666666667 0 0.001 0.01 0.014 0.0983333333333333 0.0256666666666667 0.00433333333333333 0 0.001 0.00233333333333335 0.000666666666666667 0 0.0853333333333333 0.0143333333333333 0 0.0233333333333333 0.000333333333333333 0.000666666666666667 0 0.0983333333333333 0 0 0.025 0
"SRR14532313" 0.268 0.00266666666666667 0.45 0.147666666666667 0.000333333333333333 0.0426666666666667 0.0886666666666667 0.245333333333333 0.0223333333333333 0.000333333333333352 0.158666666666667 0.0176666666666667 0.0583333333333333 0.000666666666666667 0 0.00999999999999995 0.00433333333333333 0.108666666666667 0.00466666666666667 0.00333333333333333 0 0 0.0376666666666667 0.038 0.107333333333333 0.00466666666666667 0.00333333333333333 0 0 0.00533333333333333 0.000333333333333333 0.000666666666666667 0.094 0.0146666666666667 0 0.00433333333333333 0.00166666666666667 0.000333333333333333 0 0.107333333333333 0 0 0.00433333333333333 0
"SRR14532326" 0.615666666666667 0 0.0576666666666667 0.260333333333333 0.00266666666666667 0.00133333333333333 0.0623333333333334 0.176666666666667 0.439 0 0.0386666666666667 0.109333333333333 0.0273333333333333 0 0 0.00133333333333333 0 0.032 0.00533333333333333 0 0.00133333333333333 0 0 0 0.0316666666666667 0.00533333333333333 0 0.00133333333333333 0 0.000333333333333331 0 0 0.0313333333333333 0.000666666666666667 0 0.00333333333333333 0 0 0 0.0316666666666667 0 0 0.00533333333333333 0
"SRR14532369" 0.231 0.000333333333333333 0.146 0.540666666666667 0.003 0.002 0.0770000000000001 0.2 0.031 0 0.1 0.0383333333333333 0.061 0.000333333333333333 0 0.000333333333333352 0 0.056 0.038 0 0.001 0 0.005 0.005 0.056 0.038 0 0.001 0 0 0 0 0.0506666666666667 0.00533333333333333 0 0.038 0 0 0 0.056 0 0 0.038 0
"SRR14532366" 0.142 0 0.285666666666667 0.432333333333333 0.00233333333333333 0.002 0.135666666666667 0.0926666666666667 0.0493333333333333 0 0.0493333333333333 0.015 0.0256666666666667 0 0.001 0.00166666666666666 0 0.0316666666666667 0.012 0.001 0 0 0.00466666666666666 0.00566666666666667 0.0316666666666667 0.012 0 0 0 -6.93889390390723e-18 0.000666666666666667 0 0.027 0.00466666666666667 0 0.0106666666666667 0 0.000666666666666667 0 0.0316666666666667 0 0 0.0113333333333333 0
"SRR14532360" 0.353333333333333 0 0.488666666666667 0.0793333333333333 0.00666666666666667 0.0423333333333333 0.0296666666666665 0.257666666666667 0.0956666666666667 0 0.184333333333333 0.0513333333333333 0.0196666666666667 0 0 0.00233333333333335 0 0.141 0.00933333333333333 0.00633333333333333 0 0.00333333333333333 0.0243333333333333 0.0276666666666667 0.136666666666667 0.00933333333333333 0 0 0.00333333333333333 0.00733333333333333 0 0 0.134 0.007 0 0.00933333333333333 0 0 0 0.136666666666667 0 0 0.00933333333333333 0
"SRR14532357" 0.513 0.002 0.345666666666667 0.072 0.00266666666666667 0.016 0.0486666666666666 0.172666666666667 0.340333333333333 0 0.103666666666667 0.011 0.041 0.00866666666666667 0 0.00833333333333333 0.00366666666666667 0.068 0.00833333333333333 0.00633333333333333 0.000333333333333333 0.000333333333333333 0.0166666666666667 0.0216666666666667 0.068 0.00866666666666667 0.00266666666666667 0.000333333333333333 0.000333333333333333 0.00199999999999999 0 0 0.0623333333333333 0.00566666666666667 0 0.00833333333333333 0.00266666666666667 0 0 0.068 0 0 0.00866666666666667 0
"SRR14532398" 0.245666666666667 0.001 0.486666666666667 0.153333333333333 0.000333333333333333 0.0306666666666667 0.0823333333333334 0.23 0.0156666666666667 0 0.131 0.0196666666666667 0.0663333333333333 0.00466666666666667 0 0.00833333333333333 0.005 0.0776666666666667 0.0223333333333333 0.00466666666666667 0 0.000333333333333333 0.021 0.0263333333333333 0.0756666666666667 0.023 0.002 0 0.000333333333333333 0.00366666666666668 0.000666666666666667 0 0.0556666666666667 0.022 0 0.0216666666666667 0.00133333333333333 0.000666666666666667 0 0.0756666666666667 0 0 0.0223333333333333 0
"SRR14532409" 0.481666666666667 0.000666666666666667 0.449666666666667 0.0433333333333333 0.000666666666666667 0.0166666666666667 0.0073333333333333 0.135666666666667 0.346 5.55111512312578e-17 0.09 0.00533333333333333 0.038 0.000333333333333333 0 0.002 0.003 0.0676666666666667 0.00666666666666667 0.00266666666666667 0 0 0.01 0.0133333333333333 0.0666666666666667 0.007 0.00133333333333333 0 0 0.00166666666666665 0 0 0.0603333333333333 0.00666666666666667 0 0.00666666666666667 0.00133333333333333 0 0 0.0666666666666667 0 0 0.007 0
"SRR14532406" 0.304333333333333 0.000666666666666667 0.324 0.241333333333333 0.00133333333333333 0.0456666666666667 0.0826666666666667 0.280333333333333 0.024 0 0.182333333333333 0.0276666666666667 0.06 0.00166666666666667 0 0.00866666666666666 0.000666666666666667 0.148333333333333 0.00966666666666667 0.00566666666666667 0 0.001 0.017 0.0203333333333333 0.148 0.00966666666666667 0.002 0 0.001 0.00133333333333333 0 0 0.141666666666667 0.00666666666666667 0 0.00966666666666667 0 0 0 0.148 0 0 0.00966666666666667 0
"SRR14532404" 0.291 0.001 0.290333333333333 0.279 0.0273333333333333 0.005 0.106333333333333 0.249666666666667 0.0413333333333333 -5.55111512312578e-17 0.133666666666667 0.025 0.0813333333333333 0.00533333333333333 0.00166666666666667 0.00266666666666668 0.000333333333333333 0.0973333333333333 0.0283333333333333 0 0.001 0.00133333333333333 0.00533333333333333 0.004 0.0963333333333333 0.0283333333333333 0 0.001 0.00133333333333333 0.00266666666666665 0.000333333333333333 0 0.0883333333333333 0.008 0.001 0.028 0 0 0 0.0963333333333333 0 0 0.028 0
"SRR14532400" 0.437666666666667 0.00333333333333333 0.412333333333333 0.0713333333333333 0.0286666666666667 0.0266666666666667 0.0200000000000001 0.400333333333333 0.0373333333333333 0 0.211333333333333 0.00566666666666667 0.172 0.004 0.001 0.0063333333333333 0.004 0.152666666666667 0.0196666666666667 0.00966666666666667 0.000333333333333333 0.000666666666666667 0.0243333333333333 0.0303333333333333 0.150666666666667 0.0196666666666667 0.003 0.000333333333333333 0.000666666666666667 0.00666666666666668 0.00466666666666667 0 0.138666666666667 0.014 0 0.015 0.000666666666666667 0.003 0 0.150666666666667 0 0 0.015 0
"SRR14532394" 0.150666666666667 0.002 0.427666666666667 0.154666666666667 0.0323333333333333 0.00333333333333333 0.229333333333333 0.122 0.0286666666666667 0 0.0656666666666667 0.0186666666666667 0.026 0.00266666666666667 0.00633333333333333 0.00266666666666668 0 0.0366666666666667 0.0223333333333333 0 0.001 0.001 0.00466666666666667 0.00266666666666667 0.0366666666666667 0.0223333333333333 0 0.001 0.001 0.002 0 0 0.0343333333333333 0.00233333333333333 0 0.0223333333333333 0 0 0 0.0366666666666667 0 0 0.0223333333333333 0
"SRR14532391" 0.368 0.00266666666666667 0.48 0.0536666666666667 0.000666666666666667 0.059 0.036 0.334 0.034 0 0.208333333333333 0.0183333333333333 0.0906666666666667 0.00433333333333333 0 0.0123333333333333 0.011 0.128666666666667 0.0163333333333333 0.00933333333333333 0 0.000666666666666667 0.0423333333333333 0.0556666666666667 0.127 0.0173333333333333 0.003 0 0.000666666666666667 0.00466666666666665 0.001 0 0.113 0.0156666666666667 0 0.0153333333333333 0.00266666666666667 0.001 0 0.127 0 0 0.0163333333333333 0
"SRR14532388" 0.512333333333333 0.00466666666666667 0.362333333333333 0.0536666666666667 0.00166666666666667 0.0286666666666667 0.0366666666666667 0.491 0.0213333333333333 0 0.306666666666667 0.0176666666666667 0.153333333333333 0.00333333333333333 0 0.01 0.003 0.232333333333333 0.0173333333333333 0.00433333333333333 0.008 0.000333333333333333 0.0413333333333333 0.0443333333333333 0.232333333333333 0.0176666666666667 0.001 0.008 0.000333333333333333 0.00299999999999995 0 0 0.225666666666667 0.00666666666666667 0 0.0173333333333333 0.001 0 0 0.232333333333333 0 0 0.0176666666666667 0
"SRR14532385" 0.185333333333333 0 0.185 0.459 0.002 0.000666666666666667 0.168 0.119 0.0663333333333333 0 0.0806666666666667 0.022 0.016 0.000333333333333333 0 0 0 0.0513333333333333 0.0266666666666667 0.000333333333333333 0 0 0.00233333333333333 0 0.0513333333333333 0.027 0.000333333333333333 0 0 0.00199999999999999 0 0 0.0466666666666667 0.00466666666666667 0 0.0266666666666667 0 0 0 0.0513333333333333 0 0 0.027 0
"SRR14532380" 0.363 0 0.440666666666667 0.0743333333333333 0 0.0306666666666667 0.0913333333333334 0.326 0.037 0 0.205666666666667 0.0343333333333333 0.0573333333333333 0.00166666666666667 0 0.027 0.00233333333333333 0.14 0.00633333333333333 0.00633333333333333 0 0.00366666666666667 0.047 0.0343333333333333 0.14 0.00633333333333333 0 0 0.00366666666666667 0.0213333333333333 0 0 0.127333333333333 0.0126666666666667 0 0.00633333333333333 0 0 0 0.14 0 0 0.00633333333333333 0
"SRR14532377" 0.111666666666667 0 0.165 0.461666666666667 0 0.000666666666666667 0.261 0.0743333333333333 0.0373333333333333 0 0.0473333333333333 0.0123333333333333 0.0143333333333333 0 0 0.000333333333333338 0 0.0256666666666667 0.0176666666666667 0.002 0 0 0.00199999999999999 0.004 0.0256666666666667 0.0176666666666667 0 0 0 -6.93889390390723e-18 0 0 0.0253333333333333 0.000333333333333333 0 0.0173333333333333 0 0 0 0.0256666666666667 0 0 0.0176666666666667 0
"SRR14532373" 0.247 0.000666666666666667 0.261 0.338666666666667 0.008 0.000666666666666667 0.144 0.113666666666667 0.133333333333333 0 0.061 0.0223333333333333 0.0266666666666667 0 0 0.00366666666666667 0 0.045 0.005 0 0 0.000666666666666667 0.0103333333333333 0.008 0.0436666666666667 0.005 0 0 0.000666666666666667 0.00366666666666667 0 0 0.041 0.004 0 0.005 0 0 0 0.0436666666666667 0 0 0.005 0
"SRR14532421" 0.335666666666667 0.00133333333333333 0.46 0.113666666666667 0.001 0.0116666666666667 0.0766666666666665 0.279 0.0566666666666667 0 0.127 0.0326666666666667 0.0566666666666667 0.003 0 0.0596666666666667 0.00233333333333333 0.102333333333333 0.00866666666666667 0.00233333333333333 0.00133333333333333 0 0.00999999999999998 0.012 0.102 0.00866666666666667 0.001 0.00133333333333333 0 0.002 0 0 0.0986666666666667 0.00366666666666667 0 0.00866666666666667 0.001 0 0 0.102 0 0 0.00866666666666667 0
"SRR14532433" 0.381 0.00366666666666667 0.48 0.037 0.018 0.0476666666666667 0.0326666666666666 0.338333333333333 0.0426666666666667 0 0.183 0.0183333333333333 0.103 0.0143333333333333 0 0.0196666666666667 0.003 0.132333333333333 0.0106666666666667 0.005 0.001 0.000333333333333333 0.0306666666666667 0.0296666666666667 0.130333333333333 0.0106666666666667 0 0.001 0.000333333333333333 0.011 0.001 0 0.12 0.0123333333333333 0 0.00966666666666667 0 0.001 0 0.130333333333333 0 0 0.00966666666666667 0
"SRR14532430" 0.202 0 0.335333333333333 0.248333333333333 0.0136666666666667 0.00233333333333333 0.198333333333333 0.184333333333333 0.0176666666666667 2.77555756156289e-17 0.103333333333333 0.0186666666666667 0.0623333333333333 0 0 0 0.00133333333333333 0.0646666666666667 0.0296666666666667 0 0 0 0.00766666666666665 0.00533333333333333 0.0646666666666667 0.0296666666666667 0.00133333333333333 0 0 0.00233333333333334 0 0 0.0583333333333333 0.00633333333333333 0 0.0296666666666667 0.00133333333333333 0 0 0.0646666666666667 0 0 0.0296666666666667 0
"SRR14532423" 0.309666666666667 0.001 0.550666666666667 0.062 0.00466666666666667 0.035 0.0369999999999999 0.282 0.0276666666666667 0 0.175 0.0226666666666667 0.07 0.00366666666666667 0 0.0106666666666667 0.00233333333333333 0.135333333333333 0.00766666666666667 0.00633333333333333 0.000333333333333333 0.003 0.02 0.0243333333333333 0.132333333333333 0.00766666666666667 0.00233333333333333 0.000333333333333333 0.003 0.005 0 0.001 0.120666666666667 0.0146666666666667 0 0.00766666666666667 0 0 0 0.132333333333333 0 0 0.00766666666666667 0
"SRR14532419" 0.388666666666667 0 0.382333333333333 0.115 0.00133333333333333 0.0393333333333333 0.0733333333333334 0.379333333333333 0.00933333333333333 -5.55111512312578e-17 0.243333333333333 0.022 0.1 0.00366666666666667 0 0.0103333333333333 0.00333333333333333 0.188 0.021 0.00566666666666667 0 0.000333333333333333 0.025 0.031 0.185666666666667 0.021 0.001 0 0.000333333333333333 0.00433333333333336 0.00266666666666667 0 0.154666666666667 0.0333333333333333 0 0.0183333333333333 0.000333333333333333 0.00266666666666667 0 0.185666666666667 0 0 0.0183333333333333 0
"SRR14532415" 0.597666666666667 0.00266666666666667 0.158333333333333 0.198666666666667 0 0.0226666666666667 0.02 0.152333333333333 0.444 0.0013333333333333 0.093 0.0126666666666667 0.0443333333333333 0.000333333333333333 0 0.002 0.00266666666666667 0.07 0.00733333333333333 0.00466666666666667 0 0 0.00833333333333333 0.011 0.07 0.00833333333333333 0.00233333333333333 0 0 0.00133333333333333 0 0 0.0656666666666667 0.00433333333333333 0 0.00733333333333333 0 0 0 0.07 0 0 0.00833333333333333 0
"SRR14532412" 0.105 0 0.134333333333333 0.378 0 0.000333333333333333 0.382333333333333 0.0973333333333333 0.00766666666666667 0 0.0473333333333333 0.015 0.035 0 0 0 0 0.03 0.0143333333333333 0.001 0 0.000333333333333333 0.00166666666666666 0.00266666666666667 0.03 0.0143333333333333 0 0 0.000333333333333333 0 0 0 0.0293333333333333 0.000666666666666667 0 0.0143333333333333 0 0 0 0.03 0 0 0.0143333333333333 0
